agency,site_no,site,datetime,discharge_cfs,gage_ht_ft,no3_mgl
USGS,05554300,indian_cr,2017-07-27T10:30:00Z,8.42,8.26,2.99
USGS,05554300,indian_cr,2017-07-27T10:45:00Z,8.42,8.26,2.99
USGS,05554300,indian_cr,2017-07-27T11:00:00Z,8.42,8.26,2.98
USGS,05554300,indian_cr,2017-07-27T11:15:00Z,8.42,8.26,2.98
USGS,05554300,indian_cr,2017-07-27T11:30:00Z,8.42,8.26,2.99
USGS,05554300,indian_cr,2017-07-27T11:45:00Z,8.42,8.26,2.99
USGS,05554300,indian_cr,2017-07-27T12:00:00Z,8.42,8.26,3
USGS,05554300,indian_cr,2017-07-27T12:15:00Z,8.88,8.27,2.99
USGS,05554300,indian_cr,2017-07-27T12:30:00Z,8.88,8.27,3
USGS,05554300,indian_cr,2017-07-27T12:45:00Z,7.13,8.23,2.99
USGS,05554300,indian_cr,2017-07-27T13:00:00Z,8.88,8.27,2.99
USGS,05554300,indian_cr,2017-07-27T13:15:00Z,8.88,8.27,3
USGS,05554300,indian_cr,2017-07-27T13:30:00Z,8.88,8.27,3
USGS,05554300,indian_cr,2017-07-27T13:45:00Z,9.36,8.28,3.01
USGS,05554300,indian_cr,2017-07-27T14:00:00Z,9.36,8.28,2.99
USGS,05554300,indian_cr,2017-07-27T14:15:00Z,9.36,8.28,3
USGS,05554300,indian_cr,2017-07-27T14:30:00Z,9.36,8.28,3
USGS,05554300,indian_cr,2017-07-27T14:45:00Z,9.87,8.29,3
USGS,05554300,indian_cr,2017-07-27T15:00:00Z,9.87,8.29,3
USGS,05554300,indian_cr,2017-07-27T15:15:00Z,9.87,8.29,3
USGS,05554300,indian_cr,2017-07-27T15:30:00Z,9.87,8.29,2.99
USGS,05554300,indian_cr,2017-07-27T15:45:00Z,10.4,8.3,2.99
USGS,05554300,indian_cr,2017-07-27T16:00:00Z,10.4,8.3,2.98
USGS,05554300,indian_cr,2017-07-27T16:15:00Z,10.4,8.3,2.99
USGS,05554300,indian_cr,2017-07-27T16:30:00Z,10.4,8.3,2.98
USGS,05554300,indian_cr,2017-07-27T16:45:00Z,10.4,8.3,2.97
USGS,05554300,indian_cr,2017-07-27T17:00:00Z,10.4,8.3,2.97
USGS,05554300,indian_cr,2017-07-27T17:15:00Z,10.4,8.3,2.96
USGS,05554300,indian_cr,2017-07-27T17:30:00Z,10.4,8.3,2.95
USGS,05554300,indian_cr,2017-07-27T17:45:00Z,10.4,8.3,2.95
USGS,05554300,indian_cr,2017-07-27T18:00:00Z,10.4,8.3,2.93
USGS,05554300,indian_cr,2017-07-27T18:15:00Z,10.4,8.3,2.94
USGS,05554300,indian_cr,2017-07-27T18:30:00Z,10.4,8.3,2.93
USGS,05554300,indian_cr,2017-07-27T18:45:00Z,10.4,8.3,2.94
USGS,05554300,indian_cr,2017-07-27T19:00:00Z,10.4,8.3,2.93
USGS,05554300,indian_cr,2017-07-27T19:15:00Z,10.4,8.3,2.91
USGS,05554300,indian_cr,2017-07-27T19:30:00Z,10.4,8.3,2.91
USGS,05554300,indian_cr,2017-07-27T19:45:00Z,10.4,8.3,2.92
USGS,05554300,indian_cr,2017-07-27T20:00:00Z,10.4,8.3,2.94
USGS,05554300,indian_cr,2017-07-27T20:15:00Z,10.4,8.3,2.92
USGS,05554300,indian_cr,2017-07-27T20:30:00Z,10.4,8.3,2.94
USGS,05554300,indian_cr,2017-07-27T20:45:00Z,10.4,8.3,2.91
USGS,05554300,indian_cr,2017-07-27T21:00:00Z,10.4,8.3,2.88
USGS,05554300,indian_cr,2017-07-27T21:15:00Z,9.87,8.29,2.95
USGS,05554300,indian_cr,2017-07-27T21:30:00Z,9.87,8.29,2.91
USGS,05554300,indian_cr,2017-07-27T21:45:00Z,9.87,8.29,2.91
USGS,05554300,indian_cr,2017-07-27T22:00:00Z,9.87,8.29,2.9
USGS,05554300,indian_cr,2017-07-27T22:15:00Z,9.87,8.29,2.89
USGS,05554300,indian_cr,2017-07-27T22:30:00Z,9.87,8.29,2.91
USGS,05554300,indian_cr,2017-07-27T22:45:00Z,9.87,8.29,2.91
USGS,05554300,indian_cr,2017-07-27T23:00:00Z,9.87,8.29,2.9
USGS,05554300,indian_cr,2017-07-27T23:15:00Z,9.87,8.29,2.89
USGS,05554300,indian_cr,2017-07-27T23:30:00Z,9.87,8.29,2.89
USGS,05554300,indian_cr,2017-07-27T23:45:00Z,9.87,8.29,2.89
USGS,05554300,indian_cr,2017-07-28T00:00:00Z,9.36,8.28,2.89
USGS,05554300,indian_cr,2017-07-28T00:15:00Z,7.97,8.25,2.9
USGS,05554300,indian_cr,2017-07-28T00:30:00Z,9.36,8.28,2.89
USGS,05554300,indian_cr,2017-07-28T00:45:00Z,9.36,8.28,2.88
USGS,05554300,indian_cr,2017-07-28T01:00:00Z,9.36,8.28,2.89
USGS,05554300,indian_cr,2017-07-28T01:15:00Z,9.36,8.28,2.89
USGS,05554300,indian_cr,2017-07-28T01:30:00Z,9.36,8.28,2.89
USGS,05554300,indian_cr,2017-07-28T01:45:00Z,9.36,8.28,2.88
USGS,05554300,indian_cr,2017-07-28T02:00:00Z,9.36,8.28,2.87
USGS,05554300,indian_cr,2017-07-28T02:15:00Z,9.36,8.28,2.87
USGS,05554300,indian_cr,2017-07-28T02:30:00Z,9.36,8.28,2.86
USGS,05554300,indian_cr,2017-07-28T02:45:00Z,9.36,8.28,2.85
USGS,05554300,indian_cr,2017-07-28T03:00:00Z,9.36,8.28,2.84
USGS,05554300,indian_cr,2017-07-28T03:15:00Z,9.36,8.28,2.85
USGS,05554300,indian_cr,2017-07-28T03:30:00Z,9.36,8.28,2.83
USGS,05554300,indian_cr,2017-07-28T03:45:00Z,9.36,8.28,2.83
USGS,05554300,indian_cr,2017-07-28T04:00:00Z,9.36,8.28,2.83
USGS,05554300,indian_cr,2017-07-28T04:15:00Z,9.36,8.28,2.84
USGS,05554300,indian_cr,2017-07-28T04:30:00Z,9.36,8.28,2.83
USGS,05554300,indian_cr,2017-07-28T04:45:00Z,9.36,8.28,2.84
USGS,05554300,indian_cr,2017-07-28T05:00:00Z,8.88,8.27,2.84
USGS,05554300,indian_cr,2017-07-28T05:15:00Z,8.88,8.27,2.84
USGS,05554300,indian_cr,2017-07-28T05:30:00Z,8.88,8.27,2.82
USGS,05554300,indian_cr,2017-07-28T05:45:00Z,7.54,8.24,2.83
USGS,05554300,indian_cr,2017-07-28T06:00:00Z,8.88,8.27,2.82
USGS,05554300,indian_cr,2017-07-28T06:15:00Z,8.88,8.27,2.83
USGS,05554300,indian_cr,2017-07-28T06:30:00Z,8.88,8.27,2.82
USGS,05554300,indian_cr,2017-07-28T06:45:00Z,7.54,8.24,2.82
USGS,05554300,indian_cr,2017-07-28T07:00:00Z,8.88,8.27,2.81
USGS,05554300,indian_cr,2017-07-28T07:15:00Z,8.88,8.27,2.8
USGS,05554300,indian_cr,2017-07-28T07:30:00Z,8.88,8.27,2.81
USGS,05554300,indian_cr,2017-07-28T07:45:00Z,8.88,8.27,2.8
USGS,05554300,indian_cr,2017-07-28T08:00:00Z,8.88,8.27,2.77
USGS,05554300,indian_cr,2017-07-28T08:15:00Z,8.88,8.27,2.8
USGS,05554300,indian_cr,2017-07-28T08:30:00Z,8.88,8.27,2.8
USGS,05554300,indian_cr,2017-07-28T08:45:00Z,8.88,8.27,2.8
USGS,05554300,indian_cr,2017-07-28T09:00:00Z,8.88,8.27,2.77
USGS,05554300,indian_cr,2017-07-28T09:15:00Z,8.88,8.27,2.78
USGS,05554300,indian_cr,2017-07-28T09:30:00Z,8.88,8.27,2.78
USGS,05554300,indian_cr,2017-07-28T09:45:00Z,8.88,8.27,2.78
USGS,05554300,indian_cr,2017-07-28T10:00:00Z,8.88,8.27,2.77
USGS,05554300,indian_cr,2017-07-28T10:15:00Z,8.88,8.27,2.75
USGS,05554300,indian_cr,2017-07-28T10:30:00Z,8.88,8.27,2.76
USGS,05554300,indian_cr,2017-07-28T10:45:00Z,8.88,8.27,2.77
USGS,05554300,indian_cr,2017-07-28T11:00:00Z,8.88,8.27,2.76
USGS,05554300,indian_cr,2017-07-28T11:15:00Z,8.88,8.27,2.74
USGS,05554300,indian_cr,2017-07-28T11:30:00Z,8.88,8.27,2.76
USGS,05554300,indian_cr,2017-07-28T11:45:00Z,7.13,8.23,2.74
USGS,05554300,indian_cr,2017-07-28T12:00:00Z,8.88,8.27,2.72
USGS,05554300,indian_cr,2017-07-28T12:15:00Z,8.88,8.27,2.74
USGS,05554300,indian_cr,2017-07-28T12:30:00Z,8.88,8.27,2.74
USGS,05554300,indian_cr,2017-07-28T12:45:00Z,8.88,8.27,2.73
USGS,05554300,indian_cr,2017-07-28T13:00:00Z,8.88,8.27,2.72
USGS,05554300,indian_cr,2017-07-28T13:15:00Z,8.88,8.27,2.73
USGS,05554300,indian_cr,2017-07-28T13:30:00Z,8.88,8.27,2.73
USGS,05554300,indian_cr,2017-07-28T13:45:00Z,8.88,8.27,2.73
USGS,05554300,indian_cr,2017-07-28T14:00:00Z,8.88,8.27,2.73
USGS,05554300,indian_cr,2017-07-28T14:15:00Z,8.42,8.26,2.72
USGS,05554300,indian_cr,2017-07-28T14:30:00Z,8.88,8.27,2.73
USGS,05554300,indian_cr,2017-07-28T14:45:00Z,8.88,8.27,2.72
USGS,05554300,indian_cr,2017-07-28T15:00:00Z,8.42,8.26,2.72
USGS,05554300,indian_cr,2017-07-28T15:15:00Z,8.42,8.26,2.7
USGS,05554300,indian_cr,2017-07-28T15:30:00Z,8.88,8.27,2.71
USGS,05554300,indian_cr,2017-07-28T15:45:00Z,8.88,8.27,2.71
USGS,05554300,indian_cr,2017-07-28T16:00:00Z,8.88,8.27,2.69
USGS,05554300,indian_cr,2017-07-28T16:15:00Z,8.42,8.26,2.7
USGS,05554300,indian_cr,2017-07-28T16:30:00Z,8.42,8.26,2.7
USGS,05554300,indian_cr,2017-07-28T16:45:00Z,8.42,8.26,2.71
USGS,05554300,indian_cr,2017-07-28T17:00:00Z,8.42,8.26,2.7
USGS,05554300,indian_cr,2017-07-28T17:15:00Z,8.42,8.26,2.72
USGS,05554300,indian_cr,2017-07-28T17:30:00Z,8.42,8.26,2.71
USGS,05554300,indian_cr,2017-07-28T17:45:00Z,8.42,8.26,2.7
USGS,05554300,indian_cr,2017-07-28T18:00:00Z,8.42,8.26,2.7
USGS,05554300,indian_cr,2017-07-28T18:15:00Z,8.42,8.26,2.71
USGS,05554300,indian_cr,2017-07-28T18:30:00Z,8.42,8.26,2.71
USGS,05554300,indian_cr,2017-07-28T18:45:00Z,8.42,8.26,2.7
USGS,05554300,indian_cr,2017-07-28T19:00:00Z,8.42,8.26,2.69
USGS,05554300,indian_cr,2017-07-28T19:15:00Z,8.42,8.26,2.69
USGS,05554300,indian_cr,2017-07-28T19:30:00Z,8.42,8.26,2.71
USGS,05554300,indian_cr,2017-07-28T19:45:00Z,8.42,8.26,2.7
USGS,05554300,indian_cr,2017-07-28T20:00:00Z,8.42,8.26,2.69
USGS,05554300,indian_cr,2017-07-28T20:15:00Z,7.97,8.25,2.69
USGS,05554300,indian_cr,2017-07-28T20:30:00Z,7.97,8.25,2.67
USGS,05554300,indian_cr,2017-07-28T20:45:00Z,7.97,8.25,2.66
USGS,05554300,indian_cr,2017-07-28T21:00:00Z,7.97,8.25,2.68
USGS,05554300,indian_cr,2017-07-28T21:15:00Z,7.97,8.25,2.69
USGS,05554300,indian_cr,2017-07-28T21:30:00Z,7.97,8.25,2.67
USGS,05554300,indian_cr,2017-07-28T21:45:00Z,7.97,8.25,2.67
USGS,05554300,indian_cr,2017-07-28T22:00:00Z,7.97,8.25,2.67
USGS,05554300,indian_cr,2017-07-28T22:15:00Z,7.97,8.25,2.68
USGS,05554300,indian_cr,2017-07-28T22:30:00Z,6.36,8.21,2.66
USGS,05554300,indian_cr,2017-07-28T22:45:00Z,7.97,8.25,2.67
USGS,05554300,indian_cr,2017-07-28T23:00:00Z,7.97,8.25,2.66
USGS,05554300,indian_cr,2017-07-28T23:15:00Z,7.97,8.25,2.66
USGS,05554300,indian_cr,2017-07-28T23:30:00Z,6.36,8.21,2.66
USGS,05554300,indian_cr,2017-07-28T23:45:00Z,7.97,8.25,2.64
USGS,05554300,indian_cr,2017-07-29T00:00:00Z,7.97,8.25,2.64
USGS,05554300,indian_cr,2017-07-29T00:15:00Z,7.97,8.25,2.63
USGS,05554300,indian_cr,2017-07-29T00:30:00Z,7.97,8.25,2.62
USGS,05554300,indian_cr,2017-07-29T00:45:00Z,7.97,8.25,2.63
USGS,05554300,indian_cr,2017-07-29T01:00:00Z,7.97,8.25,2.62
USGS,05554300,indian_cr,2017-07-29T01:15:00Z,7.54,8.24,2.61
USGS,05554300,indian_cr,2017-07-29T01:30:00Z,7.97,8.25,2.61
USGS,05554300,indian_cr,2017-07-29T01:45:00Z,7.54,8.24,2.61
USGS,05554300,indian_cr,2017-07-29T02:00:00Z,6.36,8.21,2.6
USGS,05554300,indian_cr,2017-07-29T02:15:00Z,7.54,8.24,2.61
USGS,05554300,indian_cr,2017-07-29T02:30:00Z,7.54,8.24,2.6
USGS,05554300,indian_cr,2017-07-29T02:45:00Z,7.54,8.24,2.6
USGS,05554300,indian_cr,2017-07-29T03:00:00Z,7.54,8.24,2.58
USGS,05554300,indian_cr,2017-07-29T03:15:00Z,7.54,8.24,2.59
USGS,05554300,indian_cr,2017-07-29T03:30:00Z,7.54,8.24,2.6
USGS,05554300,indian_cr,2017-07-29T03:45:00Z,7.54,8.24,2.6
USGS,05554300,indian_cr,2017-07-29T04:00:00Z,7.54,8.24,2.59
USGS,05554300,indian_cr,2017-07-29T04:15:00Z,7.54,8.24,2.58
USGS,05554300,indian_cr,2017-07-29T04:30:00Z,7.54,8.24,2.58
USGS,05554300,indian_cr,2017-07-29T04:45:00Z,7.97,8.25,2.58
USGS,05554300,indian_cr,2017-07-29T05:00:00Z,7.97,8.25,2.57
USGS,05554300,indian_cr,2017-07-29T05:15:00Z,7.97,8.25,2.57
USGS,05554300,indian_cr,2017-07-29T05:30:00Z,7.54,8.24,2.57
USGS,05554300,indian_cr,2017-07-29T05:45:00Z,7.54,8.24,2.57
USGS,05554300,indian_cr,2017-07-29T06:00:00Z,7.54,8.24,2.56
USGS,05554300,indian_cr,2017-07-29T06:15:00Z,7.54,8.24,2.56
USGS,05554300,indian_cr,2017-07-29T06:30:00Z,7.54,8.24,2.56
USGS,05554300,indian_cr,2017-07-29T06:45:00Z,7.54,8.24,2.55
USGS,05554300,indian_cr,2017-07-29T07:00:00Z,7.54,8.24,2.56
USGS,05554300,indian_cr,2017-07-29T07:15:00Z,7.54,8.24,2.55
USGS,05554300,indian_cr,2017-07-29T07:30:00Z,7.54,8.24,2.55
USGS,05554300,indian_cr,2017-07-29T07:45:00Z,6.36,8.21,2.57
USGS,05554300,indian_cr,2017-07-29T08:00:00Z,7.54,8.24,2.53
USGS,05554300,indian_cr,2017-07-29T08:15:00Z,7.54,8.24,2.52
USGS,05554300,indian_cr,2017-07-29T08:30:00Z,7.54,8.24,2.54
USGS,05554300,indian_cr,2017-07-29T08:45:00Z,7.54,8.24,2.54
USGS,05554300,indian_cr,2017-07-29T09:00:00Z,7.54,8.24,2.53
USGS,05554300,indian_cr,2017-07-29T09:15:00Z,7.54,8.24,2.52
USGS,05554300,indian_cr,2017-07-29T09:30:00Z,7.54,8.24,2.51
USGS,05554300,indian_cr,2017-07-29T09:45:00Z,7.54,8.24,2.53
USGS,05554300,indian_cr,2017-07-29T10:00:00Z,7.54,8.24,2.53
USGS,05554300,indian_cr,2017-07-29T10:15:00Z,7.54,8.24,2.53
USGS,05554300,indian_cr,2017-07-29T10:30:00Z,7.54,8.24,2.5
USGS,05554300,indian_cr,2017-07-29T10:45:00Z,7.54,8.24,2.51
USGS,05554300,indian_cr,2017-07-29T11:00:00Z,7.54,8.24,2.51
USGS,05554300,indian_cr,2017-07-29T11:15:00Z,7.54,8.24,2.51
USGS,05554300,indian_cr,2017-07-29T11:30:00Z,7.54,8.24,2.52
USGS,05554300,indian_cr,2017-07-29T11:45:00Z,7.54,8.24,2.53
USGS,05554300,indian_cr,2017-07-29T12:00:00Z,7.54,8.24,2.51
USGS,05554300,indian_cr,2017-07-29T12:15:00Z,7.54,8.24,2.5
USGS,05554300,indian_cr,2017-07-29T12:30:00Z,7.54,8.24,2.5
USGS,05554300,indian_cr,2017-07-29T12:45:00Z,7.54,8.24,2.52
USGS,05554300,indian_cr,2017-07-29T13:00:00Z,7.54,8.24,2.5
USGS,05554300,indian_cr,2017-07-29T13:15:00Z,6,8.2,2.51
USGS,05554300,indian_cr,2017-07-29T13:30:00Z,7.54,8.24,2.52
USGS,05554300,indian_cr,2017-07-29T13:45:00Z,7.54,8.24,2.48
USGS,05554300,indian_cr,2017-07-29T14:00:00Z,7.54,8.24,2.52
USGS,05554300,indian_cr,2017-07-29T14:15:00Z,7.54,8.24,2.5
USGS,05554300,indian_cr,2017-07-29T14:30:00Z,7.54,8.24,2.5
USGS,05554300,indian_cr,2017-07-29T14:45:00Z,7.54,8.24,2.5
USGS,05554300,indian_cr,2017-07-29T15:00:00Z,7.54,8.24,2.5
USGS,05554300,indian_cr,2017-07-29T15:15:00Z,7.54,8.24,2.51
USGS,05554300,indian_cr,2017-07-29T15:30:00Z,7.54,8.24,2.51
USGS,05554300,indian_cr,2017-07-29T15:45:00Z,7.54,8.24,2.51
USGS,05554300,indian_cr,2017-07-29T16:00:00Z,7.54,8.24,2.51
USGS,05554300,indian_cr,2017-07-29T16:15:00Z,7.54,8.24,2.5
USGS,05554300,indian_cr,2017-07-29T16:30:00Z,7.54,8.24,2.52
USGS,05554300,indian_cr,2017-07-29T16:45:00Z,7.54,8.24,2.51
USGS,05554300,indian_cr,2017-07-29T17:00:00Z,7.54,8.24,2.49
USGS,05554300,indian_cr,2017-07-29T17:15:00Z,7.54,8.24,2.49
USGS,05554300,indian_cr,2017-07-29T17:30:00Z,6,8.2,2.48
USGS,05554300,indian_cr,2017-07-29T17:45:00Z,7.13,8.23,2.48
USGS,05554300,indian_cr,2017-07-29T18:00:00Z,7.13,8.23,2.47
USGS,05554300,indian_cr,2017-07-29T18:15:00Z,7.13,8.23,2.45
USGS,05554300,indian_cr,2017-07-29T18:30:00Z,7.13,8.23,2.46
USGS,05554300,indian_cr,2017-07-29T18:45:00Z,7.13,8.23,2.46
USGS,05554300,indian_cr,2017-07-29T19:00:00Z,7.13,8.23,2.45
USGS,05554300,indian_cr,2017-07-29T19:15:00Z,7.13,8.23,2.44
USGS,05554300,indian_cr,2017-07-29T19:30:00Z,7.13,8.23,2.45
USGS,05554300,indian_cr,2017-07-29T19:45:00Z,7.13,8.23,2.45
USGS,05554300,indian_cr,2017-07-29T20:00:00Z,7.13,8.23,2.42
USGS,05554300,indian_cr,2017-07-29T20:15:00Z,7.13,8.23,2.45
USGS,05554300,indian_cr,2017-07-29T20:30:00Z,7.13,8.23,2.45
USGS,05554300,indian_cr,2017-07-29T20:45:00Z,7.13,8.23,2.42
USGS,05554300,indian_cr,2017-07-29T21:00:00Z,7.13,8.23,2.46
USGS,05554300,indian_cr,2017-07-29T21:15:00Z,7.13,8.23,2.47
USGS,05554300,indian_cr,2017-07-29T21:30:00Z,7.13,8.23,2.42
USGS,05554300,indian_cr,2017-07-29T21:45:00Z,6.74,8.22,2.43
USGS,05554300,indian_cr,2017-07-29T22:00:00Z,6.74,8.22,2.44
USGS,05554300,indian_cr,2017-07-29T22:15:00Z,6.74,8.22,2.41
USGS,05554300,indian_cr,2017-07-29T22:30:00Z,6.74,8.22,2.41
USGS,05554300,indian_cr,2017-07-29T22:45:00Z,6.74,8.22,2.4
USGS,05554300,indian_cr,2017-07-29T23:00:00Z,6.74,8.22,2.41
USGS,05554300,indian_cr,2017-07-29T23:15:00Z,6.74,8.22,2.4
USGS,05554300,indian_cr,2017-07-29T23:30:00Z,6.74,8.22,2.41
USGS,05554300,indian_cr,2017-07-29T23:45:00Z,7.13,8.23,2.39
USGS,05554300,indian_cr,2017-07-30T00:00:00Z,7.13,8.23,2.38
USGS,05554300,indian_cr,2017-07-30T00:15:00Z,7.13,8.23,2.37
USGS,05554300,indian_cr,2017-07-30T00:30:00Z,7.13,8.23,2.35
USGS,05554300,indian_cr,2017-07-30T00:45:00Z,5.66,8.19,2.36
USGS,05554300,indian_cr,2017-07-30T01:00:00Z,6.74,8.22,2.35
USGS,05554300,indian_cr,2017-07-30T01:15:00Z,6.74,8.22,2.35
USGS,05554300,indian_cr,2017-07-30T01:30:00Z,6.74,8.22,2.33
USGS,05554300,indian_cr,2017-07-30T01:45:00Z,6.74,8.22,2.34
USGS,05554300,indian_cr,2017-07-30T02:00:00Z,6.74,8.22,2.32
USGS,05554300,indian_cr,2017-07-30T02:15:00Z,5.66,8.19,2.34
USGS,05554300,indian_cr,2017-07-30T02:30:00Z,6.74,8.22,2.32
USGS,05554300,indian_cr,2017-07-30T02:45:00Z,7.13,8.23,2.32
USGS,05554300,indian_cr,2017-07-30T03:00:00Z,7.13,8.23,2.31
USGS,05554300,indian_cr,2017-07-30T03:15:00Z,7.13,8.23,2.31
USGS,05554300,indian_cr,2017-07-30T03:30:00Z,7.13,8.23,2.3
USGS,05554300,indian_cr,2017-07-30T03:45:00Z,7.13,8.23,2.29
USGS,05554300,indian_cr,2017-07-30T04:00:00Z,7.13,8.23,2.3
USGS,05554300,indian_cr,2017-07-30T04:15:00Z,7.13,8.23,2.28
USGS,05554300,indian_cr,2017-07-30T04:30:00Z,6.74,8.22,2.28
USGS,05554300,indian_cr,2017-07-30T04:45:00Z,7.13,8.23,2.28
USGS,05554300,indian_cr,2017-07-30T05:00:00Z,7.13,8.23,2.27
USGS,05554300,indian_cr,2017-07-30T05:15:00Z,6.74,8.22,2.28
USGS,05554300,indian_cr,2017-07-30T05:30:00Z,5.66,8.19,2.28
USGS,05554300,indian_cr,2017-07-30T05:45:00Z,6.74,8.22,2.27
USGS,05554300,indian_cr,2017-07-30T06:00:00Z,6.74,8.22,2.22
USGS,05554300,indian_cr,2017-07-30T06:15:00Z,7.13,8.23,2.26
USGS,05554300,indian_cr,2017-07-30T06:30:00Z,6.74,8.22,2.22
USGS,05554300,indian_cr,2017-07-30T06:45:00Z,6.74,8.22,2.23
USGS,05554300,indian_cr,2017-07-30T07:00:00Z,6.74,8.22,2.23
USGS,05554300,indian_cr,2017-07-30T07:15:00Z,6.74,8.22,2.23
USGS,05554300,indian_cr,2017-07-30T07:30:00Z,6.74,8.22,2.23
USGS,05554300,indian_cr,2017-07-30T07:45:00Z,6.74,8.22,2.23
USGS,05554300,indian_cr,2017-07-30T08:00:00Z,7.13,8.23,2.19
USGS,05554300,indian_cr,2017-07-30T08:15:00Z,7.13,8.23,2.22
USGS,05554300,indian_cr,2017-07-30T08:30:00Z,5.66,8.19,2.21
USGS,05554300,indian_cr,2017-07-30T08:45:00Z,7.13,8.23,2.21
USGS,05554300,indian_cr,2017-07-30T09:00:00Z,6.74,8.22,2.2
USGS,05554300,indian_cr,2017-07-30T09:15:00Z,7.13,8.23,2.2
USGS,05554300,indian_cr,2017-07-30T09:30:00Z,7.13,8.23,2.19
USGS,05554300,indian_cr,2017-07-30T09:45:00Z,6.74,8.22,2.18
USGS,05554300,indian_cr,2017-07-30T10:00:00Z,7.13,8.23,2.2
USGS,05554300,indian_cr,2017-07-30T10:15:00Z,6.74,8.22,2.18
USGS,05554300,indian_cr,2017-07-30T10:30:00Z,7.13,8.23,2.19
USGS,05554300,indian_cr,2017-07-30T10:45:00Z,7.13,8.23,2.19
USGS,05554300,indian_cr,2017-07-30T11:00:00Z,6.74,8.22,2.19
USGS,05554300,indian_cr,2017-07-30T11:15:00Z,7.13,8.23,2.19
USGS,05554300,indian_cr,2017-07-30T11:30:00Z,7.13,8.23,2.18
USGS,05554300,indian_cr,2017-07-30T11:45:00Z,7.13,8.23,2.18
USGS,05554300,indian_cr,2017-07-30T12:00:00Z,7.13,8.23,2.17
USGS,05554300,indian_cr,2017-07-30T12:15:00Z,7.13,8.23,2.17
USGS,05554300,indian_cr,2017-07-30T12:30:00Z,7.13,8.23,2.18
USGS,05554300,indian_cr,2017-07-30T12:45:00Z,7.13,8.23,2.17
USGS,05554300,indian_cr,2017-07-30T13:00:00Z,7.13,8.23,2.19
USGS,05554300,indian_cr,2017-07-30T13:15:00Z,6.74,8.22,2.18
USGS,05554300,indian_cr,2017-07-30T13:30:00Z,6.74,8.22,2.17
USGS,05554300,indian_cr,2017-07-30T13:45:00Z,7.13,8.23,2.17
USGS,05554300,indian_cr,2017-07-30T14:00:00Z,6.74,8.22,2.2
USGS,05554300,indian_cr,2017-07-30T14:15:00Z,7.13,8.23,2.17
USGS,05554300,indian_cr,2017-07-30T14:30:00Z,7.13,8.23,2.18
USGS,05554300,indian_cr,2017-07-30T14:45:00Z,6.74,8.22,2.17
USGS,05554300,indian_cr,2017-07-30T15:00:00Z,6.74,8.22,2.15
USGS,05554300,indian_cr,2017-07-30T15:15:00Z,6.74,8.22,2.15
USGS,05554300,indian_cr,2017-07-30T15:30:00Z,6.74,8.22,2.16
USGS,05554300,indian_cr,2017-07-30T15:45:00Z,6.74,8.22,2.17
USGS,05554300,indian_cr,2017-07-30T16:00:00Z,6.74,8.22,2.18
USGS,05554300,indian_cr,2017-07-30T16:15:00Z,6.74,8.22,2.18
USGS,05554300,indian_cr,2017-07-30T16:30:00Z,6.74,8.22,2.17
USGS,05554300,indian_cr,2017-07-30T16:45:00Z,6.74,8.22,2.17
USGS,05554300,indian_cr,2017-07-30T17:00:00Z,6.74,8.22,2.16
USGS,05554300,indian_cr,2017-07-30T17:15:00Z,6.74,8.22,2.18
USGS,05554300,indian_cr,2017-07-30T17:30:00Z,6.74,8.22,2.17
USGS,05554300,indian_cr,2017-07-30T17:45:00Z,6.74,8.22,2.18
USGS,05554300,indian_cr,2017-07-30T18:00:00Z,6.74,8.22,2.17
USGS,05554300,indian_cr,2017-07-30T18:15:00Z,6.74,8.22,2.18
USGS,05554300,indian_cr,2017-07-30T18:30:00Z,6.74,8.22,2.16
USGS,05554300,indian_cr,2017-07-30T18:45:00Z,6.74,8.22,2.18
USGS,05554300,indian_cr,2017-07-30T19:00:00Z,6.74,8.22,2.18
USGS,05554300,indian_cr,2017-07-30T19:15:00Z,6.74,8.22,2.18
USGS,05554300,indian_cr,2017-07-30T19:30:00Z,6.74,8.22,2.2
USGS,05554300,indian_cr,2017-07-30T19:45:00Z,6.74,8.22,2.1
USGS,05554300,indian_cr,2017-07-30T20:00:00Z,6.74,8.22,2.17
USGS,05554300,indian_cr,2017-07-30T20:15:00Z,6.74,8.22,2.2
USGS,05554300,indian_cr,2017-07-30T20:30:00Z,6.74,8.22,2.15
USGS,05554300,indian_cr,2017-07-30T20:45:00Z,6.74,8.22,2.22
USGS,05554300,indian_cr,2017-07-30T21:00:00Z,6.74,8.22,2.19
USGS,05554300,indian_cr,2017-07-30T21:15:00Z,6.74,8.22,2.16
USGS,05554300,indian_cr,2017-07-30T21:30:00Z,6.74,8.22,2.15
USGS,05554300,indian_cr,2017-07-30T21:45:00Z,6.74,8.22,2.17
USGS,05554300,indian_cr,2017-07-30T22:00:00Z,6.74,8.22,2.13
USGS,05554300,indian_cr,2017-07-30T22:15:00Z,5.33,8.18,2.15
USGS,05554300,indian_cr,2017-07-30T22:30:00Z,6.74,8.22,2.16
USGS,05554300,indian_cr,2017-07-30T22:45:00Z,6.74,8.22,2.15
USGS,05554300,indian_cr,2017-07-30T23:00:00Z,5.33,8.18,2.15
USGS,05554300,indian_cr,2017-07-30T23:15:00Z,6.74,8.22,2.16
USGS,05554300,indian_cr,2017-07-30T23:30:00Z,6.74,8.22,2.15
