Date Time,Temp,SpCond,pH,,Turbid+,ODOsat,ODO
9/4/14 11:30,23.59,654,8.08,,4.7,99.1,8.4
9/4/14 11:45,23.57,654,8.09,,4.5,100,8.48
9/4/14 12:00,23.88,653,8.1,,4.8,103.7,8.74
9/4/14 12:15,24.31,653,8.11,,6.3,108,9.02
9/4/14 12:30,24.64,653,8.12,,4.8,111.1,9.22
9/4/14 12:45,24.87,652,8.12,,4.8,113.7,9.4
9/4/14 13:00,25,652,8.13,,4.1,115.5,9.53
9/4/14 13:15,25.15,651,8.13,,4.4,117.8,9.69
9/4/14 13:30,25.33,651,8.14,,5,119.3,9.79
9/4/14 13:45,25.48,650,8.14,,5.1,120.4,9.84
9/4/14 14:00,25.63,650,8.15,,4.5,121.8,9.94
9/4/14 14:15,25.76,649,8.15,,4.8,122.9,10
9/4/14 14:30,25.89,649,8.15,,4.1,124.5,10.1
9/4/14 14:45,25.99,648,8.16,,4.1,125.2,10.14
9/4/14 15:00,25.99,648,8.16,,4.6,125.1,10.14
9/4/14 15:15,26.09,648,8.16,,4.7,125.8,10.18
9/4/14 15:30,26.13,648,8.17,,4.2,125.5,10.14
9/4/14 15:45,26.18,647,8.17,,4.1,125.6,10.14
9/4/14 16:00,26.22,647,8.17,,4.3,124.8,10.07
9/4/14 16:15,26.18,647,8.17,,3.9,123.1,9.94
9/4/14 16:30,26.15,646,8.17,,4.3,121.4,9.81
9/4/14 16:45,26.15,646,8.17,,3.9,120.5,9.73
9/4/14 17:00,26.16,646,8.17,,4.2,119.4,9.64
9/4/14 17:15,26.16,646,8.17,,4.2,118.4,9.56
9/4/14 17:30,26.16,646,8.16,,4.8,117.2,9.47
9/4/14 17:45,26.13,646,8.16,,4.2,115.1,9.3
9/4/14 18:00,26.09,646,8.16,,4,113.3,9.16
9/4/14 18:15,26.06,646,8.15,,4.1,111.4,9.02
9/4/14 18:30,26.02,646,8.15,,4,109.5,8.87
9/4/14 18:45,25.99,647,8.14,,4,107.8,8.73
9/4/14 19:00,25.96,647,8.14,,4.2,105.8,8.58
9/4/14 19:15,25.93,647,8.13,,4.1,104.1,8.45
9/4/14 19:30,25.9,647,8.13,,4.2,102.5,8.32
9/4/14 19:45,25.88,647,8.12,,4.2,100.5,8.16
9/4/14 20:00,25.85,647,8.12,,4.4,98.8,8.02
9/4/14 20:15,25.82,648,8.11,,4.3,97.3,7.91
9/4/14 20:30,25.79,648,8.11,,4.1,95.9,7.8
9/4/14 20:45,25.76,648,8.1,,5.3,94.2,7.67
9/4/14 21:00,25.72,648,8.1,,5.4,92.5,7.53
9/4/14 21:15,25.68,648,8.09,,5.1,90.7,7.39
9/4/14 21:30,25.64,649,8.09,,5,89.3,7.28
9/4/14 21:45,25.6,649,8.08,,5.3,88.1,7.19
9/4/14 22:00,25.55,649,8.08,,5.5,86.9,7.1
9/4/14 22:15,25.5,650,8.07,,5.3,85.4,6.98
9/4/14 22:30,25.44,650,8.06,,5.4,83.9,6.87
9/4/14 22:45,25.39,651,8.06,,5.1,82.8,6.78
9/4/14 23:00,25.33,651,8.06,,5,81.7,6.69
9/4/14 23:15,25.28,652,8.05,,5,80.6,6.62
9/4/14 23:30,25.23,652,8.05,,5.1,79.4,6.53
9/4/14 23:45,25.17,652,8.04,,5.3,78.4,6.45
9/5/14 0:00,25.12,653,8.03,,5.9,77.2,6.35
9/5/14 0:15,25.06,653,8.03,,6.3,76.2,6.27
9/5/14 0:30,25,654,8.02,,5.3,75.1,6.19
9/5/14 0:45,24.95,654,8.02,,5.6,74.3,6.13
9/5/14 1:00,24.89,655,8.01,,6.7,73.4,6.07
9/5/14 1:15,24.82,655,8.01,,6.6,72.5,6
9/5/14 1:30,24.76,656,8,,6.6,71.5,5.92
9/5/14 1:45,24.7,656,8,,6.5,70.7,5.87
9/5/14 2:00,24.64,657,8,,7.1,70.1,5.82
9/5/14 2:15,24.58,657,7.99,,8.3,69.4,5.77
9/5/14 2:30,24.52,657,7.99,,7.5,68.9,5.73
9/5/14 2:45,24.46,658,7.99,,6.7,68.3,5.69
9/5/14 3:00,24.41,658,7.98,,6.5,67.9,5.66
9/5/14 3:15,24.35,658,7.98,,7,67.4,5.63
9/5/14 3:30,24.3,659,7.98,,6.5,67,5.6
9/5/14 3:45,24.25,659,7.98,,6.5,66.6,5.57
9/5/14 4:00,24.19,659,7.97,,7.5,66.3,5.55
9/5/14 4:15,24.14,659,7.97,,7.1,65.9,5.53
9/5/14 4:30,24.1,659,7.97,,7.4,65.7,5.51
9/5/14 4:45,24.04,660,7.97,,7.3,65.3,5.48
9/5/14 5:00,24,660,7.96,,6.7,65,5.46
9/5/14 5:15,23.95,660,7.96,,6.8,64.7,5.44
9/5/14 5:30,23.9,660,7.96,,7.4,64.4,5.42
9/5/14 5:45,23.86,660,7.96,,7.2,64.4,5.43
9/5/14 6:00,23.83,660,7.96,,6.7,64.6,5.44
9/5/14 6:15,23.86,660,7.96,,6.8,65.1,5.48
9/5/14 6:30,23.86,661,7.96,,6.4,65.6,5.53
9/5/14 6:45,23.87,661,7.96,,6.1,66.2,5.58
9/5/14 7:00,23.87,661,7.97,,5.9,66.7,5.62
9/5/14 7:15,23.93,661,7.97,,6.1,68.6,5.78
9/5/14 7:30,23.94,661,7.97,,5.6,69.4,5.84
9/5/14 7:45,23.98,661,7.98,,5.9,70.5,5.93
9/5/14 8:00,24.08,661,7.99,,5.6,73,6.12
9/5/14 8:15,24.09,661,7.99,,5.4,73.7,6.18
9/5/14 8:30,24.12,661,7.99,,5.6,74.3,6.23
9/5/14 8:45,24.34,661,8,,5.9,78.4,6.55
9/5/14 9:00,24.55,661,8.01,,5.6,81.8,6.8
9/5/14 9:15,24.72,661,8.02,,6.2,84.3,6.99
9/5/14 9:30,25.02,660,8.03,,5.5,87.7,7.23
9/5/14 9:45,25.32,660,8.04,,5,91.5,7.5
9/5/14 10:00,25.62,660,8.05,,5.7,95.1,7.76
9/5/14 10:15,25.77,660,8.06,,5.1,97.2,7.91
9/5/14 10:30,25.82,660,8.06,,5.2,99.2,8.06
9/5/14 10:45,26.06,660,8.07,,5,102.5,8.29
9/5/14 11:00,26.2,660,8.07,,5,104.4,8.42
9/5/14 11:15,26.56,659,8.08,,5.6,109.1,8.75
9/5/14 11:30,26.78,659,8.09,,5.9,112,8.94
9/5/14 11:45,27.09,659,8.1,,5.6,115.4,9.17
9/5/14 12:00,27.31,658,8.1,,5.7,116.7,9.23
9/5/14 12:15,27.37,658,8.1,,5.7,118.5,9.36
9/5/14 12:30,27.55,658,8.11,,5.9,120.3,9.48
9/5/14 12:45,27.77,658,8.12,,5.1,123.7,9.71
9/5/14 13:00,27.81,657,8.12,,5.3,123.6,9.69
9/5/14 13:15,28.01,656,8.12,,5.4,125.5,9.81
9/5/14 13:30,28.11,655,8.13,,4.8,127.1,9.92
9/5/14 13:45,28.23,655,8.13,,5,128.4,10
9/5/14 14:00,28.47,654,8.14,,5.2,131.1,10.16
9/5/14 14:15,28.54,654,8.14,,4.8,130.7,10.12
9/5/14 14:30,28.59,653,8.14,,4.2,131.9,10.2
9/5/14 14:45,28.69,652,8.15,,4.8,132.5,10.23
9/5/14 15:00,28.64,653,8.15,,4.5,130.5,10.09
9/5/14 15:15,28.69,652,8.15,,4.8,131.2,10.13
9/5/14 15:30,28.63,652,8.15,,4.7,130.1,10.05
9/5/14 15:45,28.56,651,8.15,,4.1,128.6,9.95
9/5/14 16:00,28.52,651,8.15,,3.8,127.1,9.84
9/5/14 16:15,28.46,650,8.15,,3.9,125.5,9.73
9/5/14 16:30,28.39,650,8.15,,3.4,123.3,9.57
9/5/14 16:45,28.18,650,8.14,,4.8,120.1,9.35
9/5/14 17:00,27.72,645,8.15,,5,113.5,8.91
9/5/14 17:15,27.65,646,8.14,,4.7,111.5,8.77
9/5/14 17:30,27.59,644,8.13,,4.4,109.6,8.62
9/5/14 17:45,27.43,644,8.13,,3.9,107.2,8.46
9/5/14 18:00,27.26,643,8.13,,4.5,105.2,8.33
9/5/14 18:15,27.11,642,8.13,,4.7,103.1,8.19
9/5/14 18:30,27,641,8.12,,4.8,100.9,8.03
9/5/14 18:45,26.9,640,8.12,,5.2,98.9,7.89
9/5/14 19:00,26.79,639,8.12,,5.1,97,7.75
9/5/14 19:15,26.72,640,8.11,,5.1,95.1,7.61
9/5/14 19:30,26.62,640,8.1,,5.1,93.2,7.47
9/5/14 19:45,26.54,640,8.1,,5.1,91.3,7.33
9/5/14 20:00,26.44,640,8.09,,7,89.5,7.2
9/5/14 20:15,26.29,640,8.08,,5.8,87.7,7.06
9/5/14 20:30,26.18,640,8.08,,5.5,86.1,6.96
9/5/14 20:45,26.08,640,8.07,,5.4,84.8,6.86
9/5/14 21:00,25.79,628,8.08,,6.7,85,6.91
9/5/14 21:15,25.7,630,8.07,,7.3,83.2,6.77
9/5/14 21:30,25.65,632,8.06,,6.5,81.7,6.66
9/5/14 21:45,25.44,628,8.06,,7.5,81.1,6.64
9/5/14 22:00,25.37,629,8.05,,7.7,79.4,6.51
9/5/14 22:15,25.24,629,8.05,,8.4,78.4,6.44
9/5/14 22:30,25.13,629,8.04,,7.3,77.2,6.36
9/5/14 22:45,25.02,630,8.03,,7.5,75.8,6.25
9/5/14 23:00,24.9,630,8.03,,6.7,74.7,6.18
9/5/14 23:15,24.78,630,8.02,,6.1,73.5,6.08
9/5/14 23:30,24.64,630,8.01,,6.4,72.4,6.01
9/5/14 23:45,24.54,630,8,,6.7,70.9,5.9
9/6/14 0:00,24.39,630,8,,6.4,70,5.84
9/6/14 0:15,24.26,630,7.99,,7.3,69.1,5.78
9/6/14 0:30,24.15,630,7.99,,7,68.3,5.73
9/6/14 0:45,24.03,630,7.98,,7.7,67.6,5.68
9/6/14 1:00,23.9,631,7.98,,7.7,66.8,5.62
9/6/14 1:15,23.78,631,7.97,,7.9,66.1,5.57
9/6/14 1:30,23.66,631,7.97,,7.6,65.6,5.55
9/6/14 1:45,23.54,631,7.96,,7.4,65.4,5.54
9/6/14 2:00,23.42,633,7.95,,21.1,64.6,5.49
9/6/14 2:15,23.23,638,7.95,,33.7,64.4,5.49
9/6/14 2:30,23.09,642,7.94,,42.6,64.4,5.5
9/6/14 2:45,23.02,645,7.96,,48,66.8,5.72
9/6/14 3:00,22.96,649,7.97,,49.7,68.4,5.86
9/6/14 3:15,22.85,651,7.96,,48.8,69.5,5.97
9/6/14 3:30,22.78,653,7.95,,48,70,6.02
9/6/14 3:45,22.69,655,7.94,,46.7,70.1,6.04
9/6/14 4:00,22.56,653,7.92,,44.4,70.3,6.07
9/6/14 4:15,22.43,649,7.92,,43.6,70.6,6.11
9/6/14 4:30,22.32,642,7.91,,43.3,70.9,6.15
9/6/14 4:45,22.21,634,7.91,,43.3,71.2,6.19
9/6/14 5:00,22.08,621,7.9,,46.7,71.4,6.22
9/6/14 5:15,21.93,603,7.89,,50.8,71.6,6.26
9/6/14 5:30,21.74,580,7.87,,56.2,71.8,6.3
9/6/14 5:45,21.55,555,7.85,,60.7,71.9,6.34
9/6/14 6:00,21.35,532,7.84,,65.7,72.1,6.37
9/6/14 6:15,21.18,511,7.82,,69.8,72.2,6.4
9/6/14 6:30,21.03,492,7.8,,73.5,72.1,6.42
9/6/14 6:45,20.89,475,7.79,,77.2,72.1,6.44
9/6/14 7:00,20.78,460,7.78,,79.4,72.2,6.45
9/6/14 7:15,20.67,449,7.77,,80.6,72.3,6.48
9/6/14 7:30,20.59,442,7.76,,81.3,72.6,6.51
9/6/14 7:45,20.53,440,7.76,,80.5,73,6.56
9/6/14 8:00,20.51,441,7.76,,76.8,73.6,6.61
9/6/14 8:15,20.47,446,7.77,,72.9,74.2,6.68
9/6/14 8:30,20.46,452,7.77,,68,74.9,6.74
9/6/14 8:45,20.45,460,7.78,,63.3,75.6,6.8
9/6/14 9:00,20.48,469,7.79,,59.1,76.4,6.88
9/6/14 9:15,20.48,478,7.81,,54.9,77.3,6.95
9/6/14 9:30,20.49,486,7.82,,50.5,78.1,7.02
9/6/14 9:45,20.53,494,7.83,,47.8,79,7.1
9/6/14 10:00,20.59,500,7.84,,44.9,80,7.18
9/6/14 10:15,20.65,505,7.86,,42.9,81,7.26
9/6/14 10:30,20.76,509,7.87,,40.8,82.2,7.35
9/6/14 10:45,20.86,511,7.88,,39,83.2,7.43
9/6/14 11:00,20.93,513,7.89,,37.4,84,7.49
9/6/14 11:15,21.01,513,7.89,,36.8,84.8,7.55
9/6/14 11:30,21.06,513,7.9,,35.4,85.4,7.59
9/6/14 11:45,21.19,513,7.91,,34.4,86.4,7.66
9/6/14 12:00,21.32,513,7.92,,33.8,87.3,7.73
9/6/14 12:15,21.39,513,7.92,,33.3,88,7.77
9/6/14 12:30,21.58,513,7.93,,32.3,89.2,7.85
9/6/14 12:45,21.75,513,7.94,,31.3,90.2,7.92
9/6/14 13:00,21.88,513,7.95,,31.5,91,7.96
9/6/14 13:15,22.01,513,7.96,,30.7,91.8,8.02
9/6/14 13:30,22.14,514,7.96,,30.1,92.6,8.06
9/6/14 13:45,22.23,514,7.97,,29.6,93.1,8.09
9/6/14 14:00,22.32,514,7.97,,29.1,93.5,8.11
9/6/14 14:15,22.41,514,7.98,,28.6,93.9,8.13
9/6/14 14:30,22.48,514,7.98,,28.5,94.1,8.14
9/6/14 14:45,22.53,514,7.98,,28.3,94.1,8.14
9/6/14 15:00,22.56,514,7.98,,28.8,94,8.12
9/6/14 15:15,22.57,514,7.98,,28.3,93.8,8.1
9/6/14 15:30,22.56,515,7.99,,28.2,93.4,8.07
9/6/14 15:45,22.54,515,7.99,,28.4,93,8.04
9/6/14 16:00,22.5,516,7.99,,28.1,92.4,7.99
9/6/14 16:15,22.46,516,7.99,,28.5,91.8,7.95
9/6/14 16:30,22.4,517,7.98,,28.2,91.1,7.9
9/6/14 16:45,22.33,518,7.98,,28.2,90.3,7.84
9/6/14 17:00,22.26,519,7.98,,28.3,89.5,7.78
9/6/14 17:15,22.19,521,7.98,,28.2,88.7,7.72
9/6/14 17:30,22.11,522,7.97,,27.7,87.9,7.66
9/6/14 17:45,22.03,523,7.97,,28,87.1,7.6
9/6/14 18:00,21.94,524,7.97,,27.7,86.3,7.54
9/6/14 18:15,21.83,526,7.97,,27.6,85.5,7.49
9/6/14 18:30,21.72,528,7.96,,27.1,84.7,7.44
9/6/14 18:45,21.62,529,7.96,,27.4,84,7.39
9/6/14 19:00,21.51,531,7.96,,27.3,83.5,7.36
9/6/14 19:15,21.4,533,7.96,,27.3,82.9,7.33
9/6/14 19:30,21.28,535,7.96,,27.3,82.4,7.3
9/6/14 19:45,21.16,537,7.96,,26.8,82,7.28
9/6/14 20:00,21.04,539,7.95,,26.4,81.7,7.26
9/6/14 20:15,20.94,541,7.96,,27.1,81.3,7.25
9/6/14 20:30,20.83,544,7.96,,25.9,81.1,7.24
9/6/14 20:45,20.72,545,7.96,,25.4,80.9,7.24
9/6/14 21:00,20.62,548,7.96,,25.6,80.7,7.24
9/6/14 21:15,20.51,550,7.96,,25.5,80.5,7.23
9/6/14 21:30,20.41,552,7.96,,25.5,80.4,7.24
9/6/14 21:45,20.31,554,7.96,,25.1,80.2,7.24
9/6/14 22:00,20.2,556,7.96,,25.6,80.2,7.25
9/6/14 22:15,20.09,558,7.96,,24.7,80.1,7.26
9/6/14 22:30,19.98,560,7.96,,24.1,80,7.26
9/6/14 22:45,19.87,562,7.96,,26,80,7.28
9/6/14 23:00,19.76,565,7.96,,24.5,80,7.29
9/6/14 23:15,19.65,567,7.97,,24.1,79.9,7.31
9/6/14 23:30,19.54,568,7.97,,24.7,79.9,7.32
9/6/14 23:45,19.44,570,7.97,,23.1,79.9,7.34
9/7/14 0:00,19.34,572,7.97,,23.7,79.9,7.35
9/7/14 0:15,19.24,574,7.97,,22.8,80,7.38
9/7/14 0:30,19.14,576,7.97,,22.6,80,7.39
9/7/14 0:45,19.05,578,7.97,,21.6,80,7.41
9/7/14 1:00,18.95,579,7.97,,22.2,80.1,7.42
9/7/14 1:15,18.85,581,7.97,,21.6,80.1,7.44
9/7/14 1:30,18.76,583,7.97,,21.1,80.1,7.46
9/7/14 1:45,18.66,584,7.97,,21,80.2,7.48
9/7/14 2:00,18.57,586,7.97,,20.9,80.2,7.49
9/7/14 2:15,18.48,588,7.97,,20.3,80.3,7.52
9/7/14 2:30,18.38,589,7.97,,21,80.3,7.53
9/7/14 2:45,18.3,591,7.97,,21.8,80.5,7.56
9/7/14 3:00,18.21,592,7.97,,20.7,80.5,7.58
9/7/14 3:15,18.12,593,7.98,,20.2,80.6,7.59
9/7/14 3:30,18.04,595,7.98,,20,80.6,7.61
9/7/14 3:45,17.96,596,7.98,,19.2,80.6,7.63
9/7/14 4:00,17.88,597,7.98,,19.7,80.7,7.65
9/7/14 4:15,17.8,599,7.98,,19.4,80.8,7.67
9/7/14 4:30,17.73,600,7.98,,20,80.9,7.69
9/7/14 4:45,17.65,601,7.98,,19.1,80.9,7.7
9/7/14 5:00,17.58,602,7.98,,19,81,7.72
9/7/14 5:15,17.51,603,7.99,,19.1,81,7.73
9/7/14 5:30,17.44,604,7.98,,18.1,81,7.75
9/7/14 5:45,17.37,606,7.99,,17.7,81.2,7.77
9/7/14 6:00,17.32,607,7.99,,18.1,81.3,7.8
9/7/14 6:15,17.27,608,7.99,,17.8,81.6,7.82
9/7/14 6:30,17.24,609,7.99,,16.9,81.8,7.85
9/7/14 6:45,17.21,610,8,,16.8,82.1,7.89
9/7/14 7:00,17.19,611,8,,16.6,82.4,7.92
9/7/14 7:15,17.2,612,8,,15.5,82.9,7.97
9/7/14 7:30,17.23,613,8.01,,15.6,83.8,8.04
9/7/14 7:45,17.3,614,8.02,,15.1,84.8,8.13
9/7/14 8:00,17.4,614,8.03,,15.1,86,8.23
9/7/14 8:15,17.52,615,8.04,,14.4,87.4,8.34
9/7/14 8:30,17.68,616,8.05,,14.2,89,8.46
9/7/14 8:45,17.85,617,8.06,,14.1,90.7,8.6
9/7/14 9:00,18.05,618,8.07,,13.3,92.5,8.73
9/7/14 9:15,18.28,619,8.08,,13.1,94.4,8.87
9/7/14 9:30,18.52,619,8.09,,12.8,96.4,9.01
9/7/14 9:45,18.77,620,8.1,,13.5,98.3,9.14
9/7/14 10:00,19.03,621,8.11,,12.3,100.1,9.26
9/7/14 10:15,19.29,621,8.12,,11.7,102,9.39
9/7/14 10:30,19.58,622,8.14,,12,103.9,9.51
9/7/14 10:45,19.87,623,8.14,,11.4,105.7,9.62
9/7/14 11:00,20.13,623,8.15,,11.3,107.3,9.72
9/7/14 11:15,20.38,624,8.16,,10.8,109,9.82
9/7/14 11:30,20.63,625,8.17,,11.1,110.3,9.89
9/7/14 11:45,20.82,625,8.18,,11.2,111.4,9.94
9/7/14 12:00,21.1,625,8.18,,10.6,112.7,10.01
9/7/14 12:15,21.33,626,8.19,,10.8,113.8,10.07
9/7/14 12:30,21.52,626,8.2,,10.3,114.6,10.1
9/7/14 12:45,21.7,627,8.2,,10.1,115.2,10.12
9/7/14 13:00,21.88,627,8.2,,10,115.8,10.13
9/7/14 13:15,22.05,628,8.21,,10.1,116.3,10.15
9/7/14 13:30,22.21,628,8.21,,9.7,116.8,10.16
9/7/14 13:45,22.34,628,8.22,,10,116.9,10.14
9/7/14 14:00,22.43,628,8.22,,9.9,116.8,10.12
9/7/14 14:15,22.47,629,8.22,,9.7,116.4,10.07
9/7/14 14:30,22.52,629,8.23,,8.9,116.1,10.03
9/7/14 14:45,22.57,629,8.23,,9,115.9,10.01
9/7/14 15:00,22.61,630,8.22,,8.4,115.5,9.96
9/7/14 15:15,22.54,630,8.23,,8.3,114,9.85
9/7/14 15:30,22.59,630,8.23,,8.9,113.5,9.8
9/7/14 15:45,22.61,631,8.23,,8.4,112.8,9.73
9/7/14 16:00,22.6,631,8.23,,8.4,111.9,9.65
9/7/14 16:15,22.55,631,8.22,,8.1,110.4,9.53
9/7/14 16:30,22.5,632,8.22,,7.8,108.8,9.41
9/7/14 16:45,22.46,632,8.22,,7.7,107.4,9.29
9/7/14 17:00,22.39,632,8.22,,7.7,105.8,9.17
9/7/14 17:15,22.34,633,8.21,,7.9,104.4,9.05
9/7/14 17:30,22.28,633,8.21,,7.5,102.9,8.93
9/7/14 17:45,22.23,634,8.21,,7.8,101.5,8.82
9/7/14 18:00,22.15,634,8.2,,7.7,100,8.7
9/7/14 18:15,22.06,635,8.2,,7.6,98.4,8.58
9/7/14 18:30,21.95,635,8.19,,8.2,96.8,8.46
9/7/14 18:45,21.83,636,8.19,,8.5,95.2,8.34
9/7/14 19:00,21.71,636,8.18,,8.6,93.7,8.22
9/7/14 19:15,21.58,637,8.17,,9.5,92.2,8.11
