Date Time,Temp,SpCond,pH,Orp,Turbid+,ODOsat,ODO
11/3/14 11:00,9.14,638,8.12,-99.6,3.5,119.1,13.69
11/3/14 11:15,9.36,637,8.14,-100,3.3,121.1,13.85
11/3/14 11:30,9.54,637,8.15,-100.5,3.6,122.6,13.97
11/3/14 11:45,9.77,636,8.16,-101.1,3.4,124.1,14.06
11/3/14 12:00,9.96,635,8.17,-101.7,3.4,125.2,14.11
11/3/14 12:15,10.13,635,8.17,-102,3.4,125.9,14.14
11/3/14 12:30,10.37,634,8.18,-102.7,3.4,127,14.18
11/3/14 12:45,10.58,634,8.19,-103.2,3.4,127.9,14.21
11/3/14 13:00,10.76,634,8.19,-103.6,3.4,128.4,14.22
11/3/14 13:15,10.93,634,8.2,-104.2,3.4,129.2,14.24
11/3/14 13:30,11.07,634,8.2,-104.7,3.3,129.4,14.22
11/3/14 13:45,11.21,634,8.2,-105.2,3.4,129.7,14.21
11/3/14 14:00,11.31,634,8.21,-105.8,3.5,129.8,14.18
11/3/14 14:15,11.4,633,8.21,-106.4,4,129.5,14.12
11/3/14 14:30,11.47,632,8.21,-106.8,3.3,128.7,14.01
11/3/14 14:45,11.52,631,8.21,-107.2,3.4,127.7,13.89
11/3/14 15:00,11.57,631,8.2,-107.3,3.4,126.8,13.77
11/3/14 15:15,11.6,630,8.2,-107.6,3.2,125.7,13.64
11/3/14 15:30,11.64,630,8.2,-107.9,3.5,124.5,13.5
11/3/14 15:45,11.65,630,8.19,-108.2,3.4,123,13.34
11/3/14 16:00,11.65,629,8.19,-108.6,3.1,121.4,13.16
11/3/14 16:15,11.64,629,8.18,-108.8,3.3,119.4,12.95
11/3/14 16:30,11.62,629,8.17,-109.1,3.3,117.3,12.73
11/3/14 16:45,11.6,630,8.16,-109.1,3.3,115.1,12.49
11/3/14 17:00,11.56,630,8.15,-109.3,3.3,112.8,12.26
11/3/14 17:15,11.53,630,8.14,-109.6,3.5,110.6,12.02
11/3/14 17:30,11.48,630,8.13,-109.8,3.6,108.6,11.83
11/3/14 17:45,11.44,631,8.12,-109.9,3.7,106.9,11.64
11/3/14 18:00,11.4,631,8.11,-110,3.9,105.3,11.48
11/3/14 18:15,11.35,631,8.09,-110,4.4,103.8,11.33
11/3/14 18:30,11.3,632,8.08,-110.4,4.2,102.3,11.19
11/3/14 18:45,11.24,632,8.07,-110.4,4.4,100.9,11.05
11/3/14 19:00,11.2,632,8.06,-110.5,4.6,99.5,10.91
11/3/14 19:15,11.14,633,8.05,-110.6,4.5,98.3,10.78
11/3/14 19:30,11.09,634,8.04,-110.6,5.1,97.3,10.69
11/3/14 19:45,11.02,634,8.03,-110.7,5.3,96.4,10.6
11/3/14 20:00,10.94,635,8.02,-110.7,4.8,95.5,10.53
11/3/14 20:15,10.88,635,8.01,-110.7,5,94.8,10.46
11/3/14 20:30,10.81,635,8,-110.8,4.8,94.2,10.41
11/3/14 20:45,10.74,636,8,-110.7,4.7,93.6,10.36
11/3/14 21:00,10.67,636,7.99,-110.7,4.7,93.1,10.32
11/3/14 21:15,10.6,636,7.99,-110.8,4.8,92.6,10.29
11/3/14 21:30,10.54,637,7.98,-110.8,5,92.3,10.27
11/3/14 21:45,10.49,637,7.98,-110.8,4.7,92,10.24
11/3/14 22:00,10.43,637,7.97,-110.8,4.8,91.7,10.23
11/3/14 22:15,10.38,637,7.97,-110.9,4.9,91.4,10.21
11/3/14 22:30,10.32,638,7.97,-111,4.7,91.2,10.2
11/3/14 22:45,10.28,638,7.96,-111,4.7,91,10.19
11/3/14 23:00,10.24,638,7.96,-111.1,5,90.8,10.18
11/3/14 23:15,10.21,638,7.96,-111,5,90.7,10.17
11/3/14 23:30,10.19,639,7.95,-111.2,4.7,90.6,10.17
11/3/14 23:45,10.17,639,7.95,-111.2,5,90.5,10.16
11/4/14 0:00,10.15,639,7.95,-111.3,4.6,90.5,10.16
11/4/14 0:15,10.13,639,7.95,-111.3,4.6,90.4,10.15
11/4/14 0:30,10.11,639,7.95,-111.4,4.6,90.3,10.15
11/4/14 0:45,10.1,639,7.95,-111.6,4.7,90.2,10.14
11/4/14 1:00,10.08,639,7.94,-111.6,4.9,90.2,10.14
11/4/14 1:15,10.08,639,7.94,-111.7,5.1,90.2,10.14
11/4/14 1:30,10.07,639,7.94,-111.8,4.7,90.1,10.14
11/4/14 1:45,10.07,639,7.94,-111.8,4.9,90.1,10.14
11/4/14 2:00,10.07,639,7.94,-112.1,5.1,90.1,10.13
11/4/14 2:15,10.08,639,7.94,-112.1,5.3,90,10.12
11/4/14 2:30,10.09,639,7.94,-112.2,5.3,90,10.11
11/4/14 2:45,10.09,639,7.94,-112.4,5.5,90,10.11
11/4/14 3:00,10.1,639,7.94,-112.5,5.1,89.9,10.11
11/4/14 3:15,10.11,638,7.94,-112.6,5.1,89.9,10.1
11/4/14 3:30,10.11,637,7.94,-112.7,5.1,89.9,10.1
11/4/14 3:45,10.11,636,7.93,-112.9,5.5,89.8,10.09
11/4/14 4:00,10.11,635,7.93,-113,5.7,89.7,10.08
11/4/14 4:15,10.11,635,7.93,-113.1,6.3,89.5,10.06
11/4/14 4:30,10.11,635,7.93,-113.3,6,89.4,10.04
11/4/14 4:45,10.11,636,7.92,-113.3,6,89.3,10.03
11/4/14 5:00,10.12,636,7.92,-113.5,5.7,89.2,10.02
11/4/14 5:15,10.12,636,7.92,-113.6,5.9,89.1,10.01
11/4/14 5:30,10.13,636,7.92,-113.8,6,89,10
11/4/14 5:45,10.14,635,7.92,-113.9,6.5,89,9.99
11/4/14 6:00,10.15,635,7.91,-114,7,89,9.99
11/4/14 6:15,10.16,635,7.91,-114.1,6.9,88.9,9.97
11/4/14 6:30,10.17,635,7.91,-114.3,7.3,88.9,9.97
11/4/14 6:45,10.19,635,7.91,-114.4,7.3,88.9,9.97
11/4/14 7:00,10.21,636,7.91,-114.7,7.3,88.9,9.97
11/4/14 7:15,10.22,636,7.91,-114.8,7.1,89.1,9.98
11/4/14 7:30,10.25,637,7.91,-115,6.6,89.3,10
11/4/14 7:45,10.27,637,7.91,-115.1,6.1,89.5,10.02
11/4/14 8:00,10.3,638,7.92,-115.4,5.5,89.9,10.05
11/4/14 8:15,10.33,638,7.92,-115.5,5.1,90.3,10.1
11/4/14 8:30,10.35,638,7.92,-115.7,4.8,90.7,10.13
11/4/14 8:45,10.38,638,7.92,-115.8,4.5,91,10.16
11/4/14 9:00,10.41,638,7.93,-116,4.3,91.6,10.22
11/4/14 9:15,10.44,638,7.93,-116.2,4.2,91.9,10.25
11/4/14 9:30,10.47,638,7.93,-116.4,4,92.1,10.26
11/4/14 9:45,10.49,638,7.93,-116.6,4,92.3,10.28
11/4/14 10:00,10.51,638,7.93,-116.7,3.7,92.6,10.3
11/4/14 10:15,10.51,638,7.94,-116.9,3.6,92.9,10.34
11/4/14 10:30,10.51,638,7.94,-117.1,3.6,93.4,10.4
11/4/14 10:45,10.51,638,7.94,-117.2,3.6,94.2,10.49
11/4/14 11:00,10.51,638,7.95,-117.3,3.4,95.1,10.59
11/4/14 11:15,10.52,638,7.96,-117.4,3.4,96.2,10.71
11/4/14 11:30,10.53,638,7.96,-117.5,3.4,97.1,10.81
11/4/14 11:45,10.53,638,7.97,-117.7,3.8,97.8,10.89
11/4/14 12:00,10.55,638,7.98,-117.8,3.5,99.3,11.05
11/4/14 12:15,10.57,638,7.99,-118,3.5,100.8,11.2
11/4/14 12:30,10.58,638,8,-118.2,3.5,102.5,11.39
11/4/14 12:45,10.6,637,8.01,-118.4,3.4,104.6,11.62
11/4/14 13:00,10.6,637,8.03,-118.4,3.4,106.4,11.82
11/4/14 13:15,10.62,637,8.04,-118.6,3.4,108.5,12.04
11/4/14 13:30,10.65,636,8.06,-118.7,3.4,110.5,12.26
11/4/14 13:45,10.66,636,8.07,-118.8,3.5,112,12.43
11/4/14 14:00,10.66,637,8.08,-119,3.5,113.2,12.56
11/4/14 14:15,10.66,637,8.09,-119.1,3.5,114.2,12.67
11/4/14 14:30,10.66,638,8.09,-119.3,3.5,115,12.76
11/4/14 14:45,10.66,638,8.1,-119.4,3.5,115.6,12.82
11/4/14 15:00,10.65,637,8.11,-119.4,3.5,116,12.87
11/4/14 15:15,10.65,637,8.11,-119.5,3.3,116,12.88
11/4/14 15:30,10.63,636,8.12,-119.6,3.3,115.7,12.85
11/4/14 15:45,10.62,635,8.12,-119.8,3.4,115.1,12.78
11/4/14 16:00,10.6,635,8.11,-119.8,3.6,114.2,12.68
11/4/14 16:15,10.58,634,8.11,-119.8,3.6,112.7,12.53
11/4/14 16:30,10.55,634,8.1,-119.8,3.5,111.3,12.38
11/4/14 16:45,10.51,634,8.09,-119.8,3.4,109.6,12.2
11/4/14 17:00,10.47,635,8.08,-119.8,3.5,107.9,12.02
11/4/14 17:15,10.42,635,8.08,-119.7,3.4,106.3,11.86
11/4/14 17:30,10.38,635,8.07,-119.8,3.7,104.8,11.71
11/4/14 17:45,10.33,635,8.06,-119.8,4,103.5,11.57
11/4/14 18:00,10.29,635,8.05,-119.8,3.9,102.2,11.44
11/4/14 18:15,10.24,635,8.04,-119.8,4,101,11.31
11/4/14 18:30,10.19,636,8.03,-119.7,4.2,99.9,11.2
11/4/14 18:45,10.14,636,8.03,-119.8,4.1,98.8,11.1
11/4/14 19:00,10.08,637,8.02,-119.7,3.9,97.7,10.99
11/4/14 19:15,10.02,637,8.01,-119.7,4,96.7,10.89
11/4/14 19:30,9.96,637,8,-119.7,4.2,95.9,10.81
11/4/14 19:45,9.91,637,8,-119.7,4.4,95.1,10.74
11/4/14 20:00,9.85,638,7.99,-119.7,4.2,94.4,10.68
11/4/14 20:15,9.79,638,7.99,-119.6,4.2,93.9,10.63
11/4/14 20:30,9.74,638,7.98,-119.6,4.2,93.4,10.59
11/4/14 20:45,9.69,638,7.98,-119.6,4.3,93,10.56
11/4/14 21:00,9.64,638,7.97,-119.5,4.7,92.7,10.53
11/4/14 21:15,9.6,638,7.97,-119.5,4.3,92.4,10.51
11/4/14 21:30,9.55,639,7.97,-119.6,4.3,92.1,10.49
11/4/14 21:45,9.5,639,7.96,-119.6,4.6,91.9,10.47
11/4/14 22:00,9.46,639,7.96,-119.6,4.5,91.6,10.46
11/4/14 22:15,9.41,639,7.96,-119.5,4.5,91.5,10.45
11/4/14 22:30,9.36,640,7.95,-119.5,4.5,91.3,10.44
11/4/14 22:45,9.31,639,7.95,-119.4,4.8,91.1,10.43
11/4/14 23:00,9.27,640,7.95,-119.5,4.6,91,10.43
11/4/14 23:15,9.22,640,7.94,-119.5,4.9,90.9,10.43
11/4/14 23:30,9.18,640,7.94,-119.5,4.7,90.8,10.43
11/4/14 23:45,9.14,640,7.94,-119.6,4.7,90.7,10.43
11/5/14 0:00,9.1,640,7.94,-119.6,5,90.6,10.43
11/5/14 0:15,9.06,641,7.94,-119.7,4.8,90.6,10.44
11/5/14 0:30,9.01,641,7.94,-119.6,4.3,90.5,10.44
11/5/14 0:45,8.98,641,7.93,-119.7,4.5,90.4,10.44
11/5/14 1:00,8.94,641,7.93,-119.7,4.5,90.4,10.44
11/5/14 1:15,8.91,641,7.93,-119.8,4.4,90.4,10.45
11/5/14 1:30,8.88,641,7.93,-119.8,4.5,90.4,10.46
11/5/14 1:45,8.85,641,7.93,-119.8,4.3,90.3,10.46
11/5/14 2:00,8.82,641,7.93,-119.8,4.3,90.3,10.47
11/5/14 2:15,8.79,641,7.93,-119.9,5,90.3,10.47
11/5/14 2:30,8.76,642,7.93,-119.9,4.8,90.3,10.48
11/5/14 2:45,8.73,642,7.93,-120,4.5,90.3,10.49
11/5/14 3:00,8.7,642,7.93,-120,4.6,90.3,10.49
11/5/14 3:15,8.67,642,7.93,-120.1,4.5,90.3,10.5
11/5/14 3:30,8.65,642,7.93,-120.2,4.5,90.3,10.51
11/5/14 3:45,8.63,642,7.93,-120.2,4.5,90.3,10.51
11/5/14 4:00,8.61,642,7.93,-120.4,4.5,90.4,10.53
11/5/14 4:15,8.59,642,7.92,-120.4,4.8,90.4,10.53
11/5/14 4:30,8.57,643,7.92,-120.6,5,90.3,10.53
11/5/14 4:45,8.55,642,7.92,-120.7,5.4,90.3,10.54
11/5/14 5:00,8.52,643,7.92,-120.8,5.3,90.3,10.54
11/5/14 5:15,8.5,643,7.92,-120.9,5.1,90.3,10.55
11/5/14 5:30,8.47,643,7.92,-121,5.1,90.3,10.55
11/5/14 5:45,8.44,644,7.92,-121.2,5.3,90.3,10.56
11/5/14 6:00,8.42,644,7.92,-121.2,5.8,90.3,10.56
11/5/14 6:15,8.4,644,7.92,-121.3,6.2,90.2,10.56
11/5/14 6:30,8.38,643,7.92,-121.4,5.4,90.3,10.58
11/5/14 6:45,8.36,644,7.92,-121.7,5.3,90.5,10.6
11/5/14 7:00,8.33,644,7.92,-121.8,4.8,90.7,10.64
11/5/14 7:15,8.31,644,7.93,-122,4.7,91.2,10.69
11/5/14 7:30,8.3,643,7.93,-122.2,4.6,91.8,10.78
11/5/14 7:45,8.3,644,7.94,-122.4,4.4,92.9,10.91
11/5/14 8:00,8.33,643,7.95,-122.7,4.5,94.5,11.09
11/5/14 8:15,8.39,643,7.96,-122.9,4.4,96.5,11.3
11/5/14 8:30,8.48,642,7.98,-123.2,4.3,98.9,11.55
11/5/14 8:45,8.58,642,8,-123.7,4.2,101.3,11.81
11/5/14 9:00,8.71,642,8.01,-124.1,4.2,103.7,12.05
11/5/14 9:15,8.84,641,8.02,-124.6,4.2,105.9,12.27
11/5/14 9:30,8.98,641,8.03,-125.1,4.2,108.1,12.48
11/5/14 9:45,9.12,641,8.04,-125.6,4,110.2,12.67
11/5/14 10:00,9.29,641,8.06,-126.1,3.7,112.2,12.86
11/5/14 10:15,9.45,641,8.07,-126.7,3.6,114.3,13.04
11/5/14 10:30,9.64,641,8.08,-127.3,3.5,116.4,13.23
11/5/14 10:45,9.83,640,8.1,-128,3.6,118.5,13.4
11/5/14 11:00,10.05,639,8.11,-128.5,3.6,120.6,13.57
11/5/14 11:15,10.27,638,8.12,-129.4,4.3,122.4,13.71
11/5/14 11:30,10.48,636,8.13,-130.1,4.8,124.1,13.83
11/5/14 11:45,10.69,636,8.14,-130.9,5,125.8,13.94
11/5/14 12:00,10.89,634,8.15,-131.5,4.9,127.1,14.02
11/5/14 12:15,11.08,634,8.16,-132.3,4.7,128.2,14.08
11/5/14 12:30,11.26,633,8.16,-133.1,4,128.9,14.11
11/5/14 12:45,11.43,632,8.17,-133.7,3.7,129.4,14.1
11/5/14 13:00,11.55,632,8.17,-134.4,4,129.5,14.07
11/5/14 13:15,11.66,631,8.17,-135.1,3.8,129.5,14.03
11/5/14 13:30,11.77,631,8.17,-135.6,3.7,129.3,13.98
11/5/14 13:45,11.84,631,8.17,-136.1,4.1,128.8,13.91
11/5/14 14:00,11.91,631,8.17,-136.7,4.7,128.3,13.83
11/5/14 14:15,11.94,630,8.17,-137.1,5,127.7,13.76
11/5/14 14:30,11.96,630,8.17,-137.8,4.9,127.2,13.7
11/5/14 14:45,11.97,630,8.18,-138.1,4.4,126.8,13.65
11/5/14 15:00,11.98,629,8.18,-138.4,4.1,126.4,13.6
11/5/14 15:15,11.97,629,8.17,-138.9,3.9,125.5,13.51
11/5/14 15:30,11.93,630,8.17,-139.1,3.8,123.8,13.34
11/5/14 15:45,11.9,630,8.16,-139.4,3.7,122.3,13.18
11/5/14 16:00,11.86,630,8.16,-139.6,3.7,120.5,13.01
11/5/14 16:15,11.8,631,8.15,-139.8,3.7,118.3,12.78
11/5/14 16:30,11.74,631,8.14,-140,3.6,116,12.55
11/5/14 16:45,11.67,632,8.13,-140.2,3.6,113.9,12.35
11/5/14 17:00,11.6,632,8.12,-140.4,3.5,111.9,12.15
11/5/14 17:15,11.55,632,8.11,-140.7,3.8,109.9,11.95
11/5/14 17:30,11.5,632,8.1,-140.9,4.3,108,11.76
11/5/14 17:45,11.45,632,8.1,-141,5,106.1,11.56
11/5/14 18:00,11.4,632,8.09,-141.1,5.4,104.4,11.39
11/5/14 18:15,11.35,631,8.08,-141.3,5,102.9,11.24
11/5/14 18:30,11.31,632,8.07,-141.4,4.7,101.7,11.11
11/5/14 18:45,11.26,632,8.07,-141.5,4.5,100.4,10.98
11/5/14 19:00,11.21,632,8.06,-141.8,4.2,99.2,10.86
11/5/14 19:15,11.16,632,8.05,-142,5.6,98,10.75
11/5/14 19:30,11.1,633,8.04,-142,4.4,96.9,10.64
11/5/14 19:45,11.04,633,8.03,-142.2,5.2,96,10.55
11/5/14 20:00,10.98,634,8.02,-142.3,5.7,95.1,10.47
11/5/14 20:15,10.92,634,8.01,-142.3,6,94.3,10.4
11/5/14 20:30,10.86,634,8,-142.4,5.7,93.7,10.34
11/5/14 20:45,10.8,635,8,-142.5,5.7,93.1,10.3
11/5/14 21:00,10.73,636,7.99,-142.6,6.5,92.6,10.25
11/5/14 21:15,10.67,636,7.98,-142.6,5.4,92.2,10.23
11/5/14 21:30,10.61,637,7.98,-142.7,5.3,91.9,10.21
11/5/14 21:45,10.55,637,7.97,-142.9,5,91.6,10.18
11/5/14 22:00,10.49,638,7.97,-142.8,5.1,91.3,10.17
11/5/14 22:15,10.43,638,7.96,-142.9,5.3,91,10.15
11/5/14 22:30,10.38,638,7.96,-142.9,5.1,90.8,10.14
11/5/14 22:45,10.33,639,7.96,-143.1,5,90.7,10.14
11/5/14 23:00,10.27,639,7.95,-143.2,5.3,90.5,10.13
11/5/14 23:15,10.22,639,7.95,-143.2,5,90.3,10.12
11/5/14 23:30,10.18,639,7.95,-143.3,5.2,90.2,10.12
11/5/14 23:45,10.15,639,7.95,-143.4,5.1,90.1,10.11
11/6/14 0:00,10.11,639,7.94,-143.5,5.1,90,10.11
11/6/14 0:15,10.09,639,7.94,-143.6,4.9,89.9,10.1
11/6/14 0:30,10.06,639,7.94,-143.7,5,89.8,10.1
11/6/14 0:45,10.03,639,7.93,-143.7,4.7,89.7,10.1
11/6/14 1:00,10.01,639,7.93,-143.9,4.7,89.6,10.09
11/6/14 1:15,9.98,639,7.93,-143.7,4.7,89.5,10.09
11/6/14 1:30,9.95,639,7.93,-143.9,4.6,89.4,10.09
11/6/14 1:45,9.93,639,7.93,-143.9,4.7,89.4,10.09
11/6/14 2:00,9.91,639,7.93,-143.9,4.8,89.4,10.09
11/6/14 2:15,9.89,639,7.93,-144.1,4.8,89.3,10.09
11/6/14 2:30,9.88,639,7.92,-144.1,5.1,89.2,10.08
11/6/14 2:45,9.87,639,7.92,-144.2,5.1,89.2,10.08
11/6/14 3:00,9.87,639,7.92,-144.3,4.9,89.2,10.08
11/6/14 3:15,9.86,639,7.92,-144.4,4.7,89.1,10.08
11/6/14 3:30,9.85,639,7.92,-144.7,5.6,89.1,10.08
11/6/14 3:45,9.85,639,7.92,-144.6,6.4,89.1,10.08
11/6/14 4:00,9.84,639,7.92,-144.8,5.3,89.1,10.07
11/6/14 4:15,9.83,639,7.92,-144.9,5.2,89.1,10.07
11/6/14 4:30,9.81,639,7.92,-145,6.1,89,10.08
11/6/14 4:45,9.78,639,7.92,-145,5.6,88.9,10.07
11/6/14 5:00,9.75,639,7.92,-145.1,6.4,88.9,10.07
11/6/14 5:15,9.73,640,7.92,-145.4,6.3,88.9,10.08
11/6/14 5:30,9.7,640,7.92,-145.4,5.9,88.8,10.08
11/6/14 5:45,9.68,640,7.92,-145.3,5.9,88.9,10.09
11/6/14 6:00,9.66,640,7.92,-145.5,5.7,88.8,10.09
11/6/14 6:15,9.64,640,7.92,-145.6,5.5,88.8,10.08
11/6/14 6:30,9.63,640,7.92,-145.6,5.3,88.8,10.1
11/6/14 6:45,9.6,641,7.92,-145.8,5,88.9,10.11
11/6/14 7:00,9.57,642,7.92,-145.8,5,88.9,10.12
11/6/14 7:15,9.54,642,7.92,-145.8,4.8,89.2,10.16
11/6/14 7:30,9.51,642,7.92,-145.8,4.8,89.4,10.19
11/6/14 7:45,9.49,642,7.93,-145.9,4.7,89.7,10.23
11/6/14 8:00,9.46,641,7.93,-146,4.5,90.1,10.28
11/6/14 8:15,9.43,641,7.93,-146,4.7,90.6,10.35
11/6/14 8:30,9.41,641,7.94,-146,4.5,91.2,10.42
11/6/14 8:45,9.38,640,7.94,-146.1,4.7,91.7,10.48
11/6/14 9:00,9.36,640,7.95,-146.1,4.3,92.1,10.54
11/6/14 9:15,9.33,640,7.95,-146.2,4.4,92.5,10.59
11/6/14 9:30,9.31,640,7.96,-146.2,4.3,92.9,10.64
11/6/14 9:45,9.28,640,7.96,-146.3,4.3,93.3,10.69
11/6/14 10:00,9.26,640,7.97,-146.3,4.2,94.6,10.85
11/6/14 10:15,9.22,640,7.98,-146.3,4.2,95.7,10.98
11/6/14 10:30,9.19,640,8,-146.4,4,97.1,11.15
11/6/14 10:45,9.2,640,8.02,-146.5,4.3,99.6,11.43
11/6/14 11:00,9.19,639,8.03,-146.5,4.3,101.7,11.68
11/6/14 11:15,9.17,639,8.05,-146.7,5.1,103.3,11.87
11/6/14 11:30,9.15,639,8.06,-146.7,5.4,104.6,12.03
11/6/14 11:45,9.13,638,8.07,-146.8,5.4,105.9,12.18
11/6/14 12:00,9.09,638,8.08,-146.8,5.1,106.9,12.31
11/6/14 12:15,9.06,637,8.1,-146.8,4.7,107.9,12.43
11/6/14 12:30,9.02,637,8.11,-146.9,4.5,108.7,12.54
11/6/14 12:45,8.99,637,8.12,-146.9,4.5,109.7,12.66
11/6/14 13:00,8.96,636,8.13,-147,4.7,110.8,12.79
11/6/14 13:15,8.92,636,8.14,-147,4.6,111.1,12.85
11/6/14 13:30,8.88,635,8.15,-147.1,4.8,111.7,12.93
11/6/14 13:45,8.84,635,8.15,-147.2,4.7,111.9,12.96
11/6/14 14:00,8.79,635,8.16,-147.3,4.7,111.7,12.96
11/6/14 14:15,8.73,635,8.16,-147.2,4.9,111.6,12.96
11/6/14 14:30,8.67,634,8.17,-147.3,5.1,111.1,12.92
11/6/14 14:45,8.6,635,8.17,-147.2,5.1,110.5,12.87
11/6/14 15:00,8.54,634,8.17,-147.3,5.3,109.7,12.8
11/6/14 15:15,8.48,634,8.17,-147.3,5,109.2,12.76
11/6/14 15:30,8.43,634,8.16,-147.3,4.8,108.4,12.68
11/6/14 15:45,8.37,634,8.16,-147.3,4.7,107.5,12.6
11/6/14 16:00,8.31,634,8.16,-147.3,4.8,106.7,12.52
11/6/14 16:15,8.26,635,8.15,-147.4,4.5,105.8,12.42
11/6/14 16:30,8.2,635,8.15,-147.3,4.5,104.8,12.32
11/6/14 16:45,8.14,635,8.14,-147.4,4.9,103.7,12.21
11/6/14 17:00,8.09,635,8.13,-147.4,4.7,102.6,12.1
11/6/14 17:15,8.04,636,8.13,-147.5,5.4,101.6,12
11/6/14 17:30,7.99,636,8.12,-147.5,4.9,100.6,11.9
11/6/14 17:45,7.93,636,8.11,-147.6,5.3,99.7,11.81
11/6/14 18:00,7.88,636,8.11,-147.5,5.6,99,11.73
11/6/14 18:15,7.85,637,8.1,-147.8,4.8,98.3,11.66
11/6/14 18:30,7.8,637,8.09,-148,4.7,97.6,11.6
11/6/14 18:45,7.76,637,8.09,-148.1,5.2,97,11.54
11/6/14 19:00,7.72,638,8.08,-148.3,4.7,96.5,11.48
11/6/14 19:15,7.69,638,8.07,-148.4,5.1,96,11.43
11/6/14 19:30,7.66,638,8.06,-148.4,6.1,95.4,11.38
11/6/14 19:45,7.62,639,8.06,-148.1,7.2,95,11.33
11/6/14 20:00,7.58,639,8.05,-148.2,7.6,94.5,11.28
11/6/14 20:15,7.55,639,8.04,-148.2,6.8,94.2,11.26
11/6/14 20:30,7.52,639,8.04,-148.3,6.1,93.9,11.23
11/6/14 20:45,7.49,640,8.03,-148.2,5.6,93.6,11.21
11/6/14 21:00,7.47,640,8.03,-148.2,5.2,93.5,11.19
11/6/14 21:15,7.45,640,8.02,-148.1,5.1,93.3,11.17
11/6/14 21:30,7.42,640,8.02,-149.2,5.2,93,11.15
11/6/14 21:45,7.39,641,8.01,-148.9,5.6,92.9,11.14
11/6/14 22:00,7.37,641,8.01,-148.6,5.7,92.7,11.13
11/6/14 22:15,7.35,641,8.01,-148.4,5.9,92.6,11.12
11/6/14 22:30,7.33,641,8,-148.3,5.4,92.5,11.11
11/6/14 22:45,7.31,642,8,-148.1,5.5,92.4,11.11
11/6/14 23:00,7.29,642,8,-148,5.1,92.3,11.1
11/6/14 23:15,7.28,642,7.99,-148.1,5.1,92.2,11.09
11/6/14 23:30,7.28,642,7.99,-147.8,5.2,92.1,11.08
11/6/14 23:45,7.28,642,7.98,-147.7,5,92.1,11.08
11/7/14 0:00,7.27,642,7.97,-147.6,4.9,92,11.07
11/7/14 0:15,7.27,642,7.97,-147.6,5.1,91.9,11.06
11/7/14 0:30,7.26,643,7.97,-147.6,4.8,91.9,11.06
11/7/14 0:45,7.24,643,7.96,-148.2,4.7,91.8,11.06
11/7/14 1:00,7.23,642,7.96,-148.5,4.6,91.8,11.06
11/7/14 1:15,7.21,643,7.96,-148.7,4.5,91.8,11.06
11/7/14 1:30,7.19,643,7.96,-148.9,4.3,91.7,11.06
11/7/14 1:45,7.17,643,7.96,-149,4.5,91.6,11.05
11/7/14 2:00,7.14,643,7.95,-149.1,4.4,91.6,11.06
11/7/14 2:15,7.1,643,7.95,-149.2,4.4,91.5,11.06
11/7/14 2:30,7.07,643,7.95,-149.5,4.5,91.5,11.06
11/7/14 2:45,7.03,643,7.95,-149.6,4.7,91.4,11.06
11/7/14 3:00,6.99,643,7.95,-149.6,4.7,91.4,11.08
11/7/14 3:15,6.95,643,7.95,-149.5,4.5,91.4,11.09
11/7/14 3:30,6.91,643,7.95,-149.6,5.3,91.3,11.09
11/7/14 3:45,6.87,643,7.95,-149.8,4.5,91.3,11.09
11/7/14 4:00,6.84,644,7.94,-149.8,5.4,91.3,11.1
11/7/14 4:15,6.81,644,7.94,-149.8,4.7,91.2,11.11
11/7/14 4:30,6.78,644,7.94,-149.7,4.6,91.3,11.12
11/7/14 4:45,6.74,644,7.94,-149.7,4.8,91.2,11.12
11/7/14 5:00,6.7,644,7.93,-149.7,4.9,91.2,11.13
11/7/14 5:15,6.65,644,7.93,-149.5,5.3,91.2,11.14
11/7/14 5:30,6.6,644,7.93,-149.6,6.2,91.2,11.15
11/7/14 5:45,6.55,644,7.93,-149.7,8.1,91.2,11.17
11/7/14 6:00,6.51,644,7.93,-149.7,5.7,91.1,11.17
11/7/14 6:15,6.46,644,7.93,-149.8,5.6,91.1,11.19
11/7/14 6:30,6.42,644,7.91,-149.1,5.3,91.2,11.21
11/7/14 6:45,6.39,644,7.91,-149.2,5.1,91.4,11.24
11/7/14 7:00,6.36,644,7.92,-149.3,5.1,91.8,11.3
11/7/14 7:15,6.34,644,7.92,-149.3,5,92.4,11.38
11/7/14 7:30,6.32,644,7.93,-149.3,4.8,93.2,11.49
11/7/14 7:45,6.33,644,7.93,-149.4,4.8,94.3,11.62
11/7/14 8:00,6.35,644,7.94,-149.4,4.7,95.9,11.8
11/7/14 8:15,6.4,644,7.96,-149.4,4.8,97.7,12.01
11/7/14 8:30,6.48,643,7.97,-149.9,4.7,99.7,12.24
11/7/14 8:45,6.57,643,7.99,-150,4.7,101.9,12.47
11/7/14 9:00,6.68,642,8,-150.2,4.6,104,12.7
11/7/14 9:15,6.81,641,8.01,-150.5,4.6,106.1,12.91
11/7/14 9:30,6.94,641,8.02,-150.7,4.5,108.2,13.13
11/7/14 9:45,7.05,640,8.03,-150.9,4.3,110,13.31
11/7/14 10:00,7.18,639,8.04,-151,4.2,111.9,13.5
11/7/14 10:15,7.34,638,8.06,-151.2,3.9,113.9,13.69
11/7/14 10:30,7.49,638,8.07,-151.5,3.9,115.9,13.87
