Date Time,Temp,SpCond,pH,Orp,Turbid+,ODOsat,ODO
M/D/Y HH:MM:SS,C,uS,,mV,NTU,%,mg/L
10/10/14 8:15,13.51,653,5.72,26.2,7.5,98.4,10.23
10/10/14 8:30,13.52,652,5.61,29,7.2,99.6,10.36
10/10/14 8:45,13.53,652,5.99,25.3,7.2,100.9,10.49
10/10/14 9:00,13.55,652,5.81,25.6,6.8,102.3,10.63
10/10/14 9:15,13.59,652,5.69,26.6,6.8,103.9,10.78
10/10/14 9:30,13.64,653,5.72,25.9,6.7,105.6,10.95
10/10/14 9:45,13.71,653,6.16,27.2,6.8,107.4,11.12
10/10/14 10:00,13.76,653,6.03,24,6.9,108.7,11.24
10/10/14 10:15,13.81,654,6.19,26.6,6.8,110.2,11.38
10/10/14 10:30,13.84,653,7.61,17.6,6.6,111.2,11.48
10/10/14 10:45,13.86,653,6.35,26.4,6.5,111.5,11.51
10/10/14 11:00,13.89,653,6.26,26.1,6.6,113.2,11.67
10/10/14 11:15,13.94,652,5.9,26.9,6.3,113.6,11.7
10/10/14 11:30,13.98,652,5.89,24.5,6.2,115.3,11.86
10/10/14 11:45,14.04,651,5.85,25.3,6.2,115.8,11.9
10/10/14 12:00,14.11,651,5.69,25.7,6.3,116.9,11.99
10/10/14 12:15,14.17,651,5.83,23.9,6.5,117.2,12.01
10/10/14 12:30,14.22,650,5.83,25.2,6.4,118.3,12.11
10/10/14 12:45,14.26,650,5.87,23.7,6.4,119.2,12.2
10/10/14 13:00,14.31,651,5.82,27.6,6.3,119.6,12.22
10/10/14 13:15,14.37,650,6,22.4,6.1,120.2,12.26
10/10/14 13:30,14.41,650,5.76,28.1,6.4,120.8,12.32
10/10/14 13:45,14.45,650,6.4,21.5,6.2,120.9,12.31
10/10/14 14:00,14.47,650,6.26,27.3,6.4,120.7,12.29
10/10/14 14:15,14.48,649,6.76,23.4,6.2,120.5,12.27
10/10/14 14:30,14.5,650,6.15,27.5,6.5,120.4,12.25
10/10/14 14:45,14.49,650,6.1,26.4,6.3,119.9,12.2
10/10/14 15:00,14.49,650,6.03,27,6.2,119.5,12.16
10/10/14 15:15,14.48,650,6.33,25.2,6.2,118.7,12.08
10/10/14 15:30,14.47,650,6.44,25,6.3,117.7,11.98
10/10/14 15:45,14.46,650,6.38,24.8,6.7,117,11.91
10/10/14 16:00,14.45,650,6.68,26.2,6.2,116.2,11.84
10/10/14 16:15,14.43,650,6.18,26.7,6.1,115.5,11.77
10/10/14 16:30,14.4,650,6.08,27.3,6.1,113.3,11.56
10/10/14 16:45,14.36,650,5.87,28.9,6.1,112.1,11.44
10/10/14 17:00,14.33,650,5.73,28.7,6.2,110.6,11.29
10/10/14 17:15,14.3,650,6.06,28.4,6.3,109,11.14
10/10/14 17:30,14.27,651,6,28.5,6.3,107.5,11
10/10/14 17:45,14.23,650,5.72,30.2,6.5,106,10.85
10/10/14 18:00,14.19,651,6.54,25.3,6.8,104.6,10.72
10/10/14 18:15,14.15,651,6.01,28.6,7.2,103.5,10.61
10/10/14 18:30,14.11,651,5.95,27,7.2,102.4,10.5
10/10/14 18:45,14.07,651,5.74,30,7.7,101.4,10.41
10/10/14 19:00,14.03,651,6.99,23.2,7.8,100.5,10.33
10/10/14 19:15,13.99,651,7.12,21.6,8.3,99.6,10.25
10/10/14 19:30,13.94,651,5.89,24.8,7.8,98.9,10.18
10/10/14 19:45,13.9,651,6.03,25.2,11.9,98.3,10.13
10/10/14 20:00,13.85,652,5.95,22.6,11.3,97.8,10.1
10/10/14 20:15,13.8,651,5.86,25.2,10.8,97.1,10.03
10/10/14 20:30,13.76,652,5.7,24,8,96.6,9.99
10/10/14 20:45,13.71,652,5.97,22.6,8.1,96.2,9.96
10/10/14 21:00,13.67,652,5.67,25.3,7.6,96,9.94
10/10/14 21:15,13.63,652,6.25,25.1,7.7,95.6,9.92
10/10/14 21:30,13.58,652,6.09,22.6,7.8,95.4,9.91
10/10/14 21:45,13.54,652,5.89,36.3,7.6,95.1,9.88
10/10/14 22:00,13.49,652,6.03,29.1,7.8,94.9,9.87
10/10/14 22:15,13.44,652,5.9,30,7.8,94.7,9.86
10/10/14 22:30,13.39,652,6.6,23.3,8,94.6,9.86
10/10/14 22:45,13.35,652,5.75,28.5,8.1,94.4,9.85
10/10/14 23:00,13.3,652,6.74,25.6,8.4,94.3,9.86
10/10/14 23:15,13.25,653,6.73,27,8.1,94.2,9.85
10/10/14 23:30,13.21,653,6.31,27.1,8.3,94.2,9.86
10/10/14 23:45,13.16,652,6.29,28.3,8.1,94.1,9.86
10/11/14 0:00,13.12,652,5.94,28.6,8.1,94,9.86
10/11/14 0:15,13.07,653,6.93,26.7,7.8,93.9,9.86
10/11/14 0:30,13.02,653,7.18,24.6,7.9,94,9.88
10/11/14 0:45,12.98,653,7.32,24.7,8.1,93.8,9.87
10/11/14 1:00,12.94,653,7.11,24.1,7.8,93.9,9.89
10/11/14 1:15,12.9,653,6.8,23.1,7.8,93.9,9.9
10/11/14 1:30,12.86,653,6.5,24.2,7.8,93.9,9.9
10/11/14 1:45,12.81,654,6.56,22.4,7.8,93.8,9.91
10/11/14 2:00,12.76,654,6.84,33.2,8,93.8,9.92
10/11/14 2:15,12.71,654,6.21,31.8,7.9,93.9,9.94
10/11/14 2:30,12.66,654,7.03,27.4,7.8,93.8,9.94
10/11/14 2:45,12.62,654,6.57,28.1,7.7,93.9,9.96
10/11/14 3:00,12.57,654,6.7,28,8,93.9,9.97
10/11/14 3:15,12.52,654,7.12,27.8,8.1,94,9.99
10/11/14 3:30,12.47,655,7.27,26.4,8.1,93.9,9.99
10/11/14 3:45,12.43,654,7.15,26.9,8.4,93.9,10
10/11/14 4:00,12.39,654,6.7,27.2,8.6,93.9,10.01
10/11/14 4:15,12.34,655,6.38,30.5,8.4,93.9,10.03
10/11/14 4:30,12.3,655,5.89,27.4,8.4,94,10.04
10/11/14 4:45,12.26,655,6.24,43.3,8.2,94.1,10.06
10/11/14 5:00,12.22,655,6.14,35.1,8.1,94.1,10.07
10/11/14 5:15,12.18,655,6.88,29.6,8.5,94.2,10.09
10/11/14 5:30,12.14,655,7.25,26.2,8,94.2,10.1
10/11/14 5:45,12.1,654,7.06,27.4,9,94.2,10.11
10/11/14 6:00,12.06,655,6.54,28.3,8.3,94.5,10.15
10/11/14 6:15,12.03,654,6.89,28.3,8,94.5,10.16
10/11/14 6:30,12,655,7.13,26.1,8.1,94.8,10.19
10/11/14 6:45,11.98,654,6.72,25.8,8.4,95.2,10.24
10/11/14 7:00,11.97,654,6.4,30,8.1,95.9,10.32
10/11/14 7:15,11.96,654,6.31,24.5,7.8,96.9,10.43
10/11/14 7:30,11.97,654,6.35,27.8,7.6,98,10.55
10/11/14 7:45,11.99,654,6.46,26.7,7.5,99.7,10.73
10/11/14 8:00,12.02,654,5.97,29,7.2,100.2,10.77
10/11/14 8:15,12.06,654,5.93,28.4,7.2,101.4,10.89
10/11/14 8:30,12.12,654,7.15,24.3,7.3,103.8,11.14
10/11/14 8:45,12.19,653,6.81,26.6,7,104.9,11.23
10/11/14 9:00,12.28,653,6.7,26.9,6.6,108.3,11.57
10/11/14 9:15,12.39,653,6.46,26.7,6.5,109.1,11.64
10/11/14 9:30,12.53,653,7.11,25.6,6.2,111.4,11.84
10/11/14 9:45,12.66,653,6.72,27.6,6.3,113.4,12.02
10/11/14 10:00,12.78,654,6.58,26.1,6.7,115,12.15
10/11/14 10:15,12.93,655,6.25,29.8,9.5,115.5,12.17
10/11/14 10:30,13.05,657,5.7,29.4,20.5,112.3,11.79
10/11/14 10:45,13.19,657,5.55,31.3,32.1,108.9,11.4
10/11/14 11:00,13.32,657,6.39,29.5,41.6,107.6,11.23
10/11/14 11:15,13.46,656,5.62,31.1,51.6,106.7,11.11
10/11/14 11:30,13.6,655,5.56,32,52.9,106.9,11.09
10/11/14 11:45,13.75,654,5.57,31.3,54.5,107.5,11.12
10/11/14 12:00,13.91,655,5.98,31.6,73.9,106.6,10.98
10/11/14 12:15,14.03,654,6.27,26.6,77.6,106,10.9
10/11/14 12:30,14.18,655,5.77,36.1,60.9,108,11.06
10/11/14 12:45,14.33,654,5.41,35.6,49.4,110.2,11.25
10/11/14 13:00,14.48,654,5.79,34.1,46.6,111.5,11.35
10/11/14 13:15,14.61,654,5.25,37.7,48.4,111.3,11.3
10/11/14 13:30,14.72,654,5.27,36.3,47.9,111.5,11.28
10/11/14 13:45,14.83,654,6.4,33.5,50.1,111.2,11.23
10/11/14 14:00,14.93,654,5.6,34.8,53.7,110.8,11.17
10/11/14 14:15,14.98,654,6.03,35,48.2,111.3,11.21
10/11/14 14:30,15.04,654,5.54,36.3,52.3,111.1,11.17
10/11/14 14:45,15.09,654,6.42,37,67.9,109.3,10.98
10/11/14 15:00,15.1,654,6.41,37.6,74.1,108.6,10.91
10/11/14 15:15,15.11,653,5.73,40.6,64,108.6,10.9
10/11/14 15:30,15.1,653,6.19,35,64.7,108.2,10.87
10/11/14 15:45,15.08,652,5.47,43.1,74.3,107.3,10.78
10/11/14 16:00,15.06,653,5.29,42.6,71.7,106.5,10.71
10/11/14 16:15,15.02,652,5.27,42.7,75.5,105.9,10.66
10/11/14 16:30,14.96,652,5.57,41.7,92.2,105.1,10.59
10/11/14 16:45,14.91,652,5.36,42.7,83.6,104.6,10.55
10/11/14 17:00,14.85,652,5.31,43.5,56.9,105.1,10.61
10/11/14 17:15,14.79,651,5.74,41.6,41.1,104.4,10.55
10/11/14 17:30,14.72,651,5.6,41.6,33.3,104.8,10.61
10/11/14 17:45,14.64,651,6.18,39.6,26.3,103.5,10.5
10/11/14 18:00,14.55,651,6.78,36.9,22.3,103.2,10.49
10/11/14 18:15,14.46,650,6.49,38,20,102.3,10.41
10/11/14 18:30,14.37,651,6.08,38.8,18.1,101.2,10.32
10/11/14 18:45,14.28,651,6.55,37.6,17.9,100.7,10.3
10/11/14 19:00,14.19,650,6.57,37,17.8,99.4,10.19
10/11/14 19:15,14.09,650,6.5,36.8,16.7,99.5,10.22
10/11/14 19:30,14,650,6.1,38.7,16.6,98.1,10.09
10/11/14 19:45,13.9,650,5.67,39.3,16.1,98.6,10.17
10/11/14 20:00,13.8,650,6.56,36.3,16.6,97.6,10.08
10/11/14 20:15,13.71,650,6.11,38.2,17.5,97.9,10.14
10/11/14 20:30,13.61,650,6.81,35.1,17.3,96.9,10.05
10/11/14 20:45,13.52,650,6.5,37.2,16.9,97.2,10.11
10/11/14 21:00,13.42,650,5.82,36,17.3,96.2,10.03
10/11/14 21:15,13.32,650,6.01,37.5,17.2,96.5,10.08
10/11/14 21:30,13.23,650,6.28,36.1,17.8,95.8,10.02
10/11/14 21:45,13.15,651,6.04,35.5,18.1,96.1,10.07
10/11/14 22:00,13.07,650,6.59,34.4,17.8,95.4,10.01
10/11/14 22:15,13,650,6.63,29.3,17.3,95.8,10.08
10/11/14 22:30,12.93,651,6.83,40.9,16.2,95.1,10.02
10/11/14 22:45,12.87,651,6.73,35.9,16.9,95.4,10.07
10/11/14 23:00,12.81,650,6.86,35.1,15.7,94.9,10.02
10/11/14 23:15,12.75,651,6.87,34.1,15.8,95.3,10.07
10/11/14 23:30,12.7,651,6.8,34.4,15.6,94.9,10.05
10/11/14 23:45,12.65,651,6.65,31.7,15.7,95,10.07
10/12/14 0:00,12.6,651,6.57,31.9,15.9,95.1,10.1
10/12/14 0:15,12.55,651,6.61,31.9,16.6,95.2,10.11
10/12/14 0:30,12.5,651,6.89,29.1,16.2,95.1,10.12
10/12/14 0:45,12.46,651,6.82,27.8,15.6,95.2,10.13
10/12/14 1:00,12.41,652,6.95,38.6,14.7,95.1,10.14
10/12/14 1:15,12.37,651,6.54,33.8,14.8,95,10.13
10/12/14 1:30,12.32,651,6.73,32,14,95,10.15
10/12/14 1:45,12.27,652,6.84,33,13.6,95,10.16
10/12/14 2:00,12.22,653,6.73,30.5,12.9,95.1,10.17
10/12/14 2:15,12.18,652,6.49,31.9,13,95,10.17
10/12/14 2:30,12.14,653,6.67,30.5,12.9,95.1,10.19
10/12/14 2:45,12.09,653,6.74,30.2,12.8,95.2,10.21
10/12/14 3:00,12.05,653,7.18,30.6,12.3,95.1,10.21
10/12/14 3:15,12.01,653,7.07,27.6,12.6,95.7,10.29
10/12/14 3:30,11.98,653,6.91,26.1,12.6,94.7,10.19
10/12/14 3:45,11.95,653,6.91,27.6,12,95,10.23
10/12/14 4:00,11.91,653,6.77,26.9,13.3,95.2,10.26
10/12/14 4:15,11.87,653,6.93,28.9,12.8,95.2,10.27
10/12/14 4:30,11.84,654,6.73,28.4,12.8,94.8,10.24
10/12/14 4:45,11.8,653,6.96,24,12.7,95.2,10.29
10/12/14 5:00,11.77,653,7.1,27.5,11.7,95.3,10.3
10/12/14 5:15,11.74,654,6.9,29.1,11.5,95.4,10.32
10/12/14 5:30,11.71,654,6.75,31.4,11.8,95.4,10.32
10/12/14 5:45,11.68,654,6.79,25.8,11.7,95.4,10.34
10/12/14 6:00,11.65,654,6.82,35,11.5,95.5,10.35
10/12/14 6:15,11.63,654,6.71,34,11.4,95.6,10.37
10/12/14 6:30,11.61,654,6.67,33.2,10.7,95.4,10.36
10/12/14 6:45,11.58,654,6.89,31.5,11.2,95.3,10.35
10/12/14 7:00,11.58,653,6.87,31.7,10.6,95.9,10.41
10/12/14 7:15,11.59,654,6.33,33.5,10.1,96.4,10.47
10/12/14 7:30,11.61,654,6.5,33.1,9.7,97.3,10.56
10/12/14 7:45,11.65,654,6.54,30.2,9.5,98.2,10.64
10/12/14 8:00,11.72,653,6.67,31.9,9.2,99.8,10.8
10/12/14 8:15,11.79,653,6.53,30.3,8.8,101.5,10.97
10/12/14 8:30,11.87,653,6.72,30,8.6,103,11.11
10/12/14 8:45,11.95,653,6.73,30,8.3,104.5,11.25
10/12/14 9:00,12.02,653,6.52,31.9,7.8,106.7,11.47
10/12/14 9:15,12.11,652,6.18,31.5,7.4,107.9,11.58
10/12/14 9:30,12.2,652,6.91,31,7.5,109.1,11.68
10/12/14 9:45,12.31,652,6.67,30.1,10.9,109.3,11.68
10/12/14 10:00,12.43,653,6.53,31.6,21.5,107.1,11.41
10/12/14 10:15,12.58,653,6.67,29.5,26.1,106.6,11.32
10/12/14 10:30,12.75,652,6.72,30.5,23,108.9,11.51
10/12/14 10:45,12.89,653,6.68,28,25.6,109.4,11.53
10/12/14 11:00,13.02,652,6.48,33.1,30.6,108.6,11.42
10/12/14 11:15,13.09,653,6.63,31.3,39,107.1,11.24
10/12/14 11:30,13.15,653,6.61,33.7,47.4,105.9,11.1
10/12/14 11:45,13.22,653,6.8,33.1,54.5,105.3,11.02
10/12/14 12:00,13.32,653,6.65,33.6,52.7,105.7,11.04
10/12/14 12:15,13.41,653,6.79,32.8,41.5,107.1,11.16
10/12/14 12:30,13.5,652,6.54,35.5,36.3,108.3,11.27
10/12/14 12:45,13.57,652,6.6,34.1,37.7,108.5,11.26
10/12/14 13:00,13.64,652,6.4,36.4,42.2,107.9,11.19
10/12/14 13:15,13.7,652,6.56,35.7,40.5,107.9,11.17
10/12/14 13:30,13.77,652,6.93,33.6,33.2,109.2,11.29
10/12/14 13:45,13.83,651,7.09,32.7,23.3,111.2,11.48
10/12/14 14:00,13.89,651,6.84,34,18.9,113.1,11.66
10/12/14 14:15,13.92,651,6.75,34.5,18.6,112.7,11.61
10/12/14 14:30,13.95,651,7.06,33.6,18.9,111.8,11.51
10/12/14 14:45,13.97,651,7.2,33.6,16.1,111.9,11.52
10/12/14 15:00,14,650,6.88,35,14.1,111.2,11.44
10/12/14 15:15,14.01,650,6.81,35.3,13.1,111.7,11.49
10/12/14 15:30,14.03,651,6.24,37.6,12.3,111.1,11.42
10/12/14 15:45,14.04,649,6.38,26.6,11.9,110.4,11.34
10/12/14 16:00,14.04,651,6.23,42.4,11.2,109.6,11.27
10/12/14 16:15,14.05,650,6.23,38.6,11.4,109.5,11.25
10/12/14 16:30,14.05,651,6.37,38.7,10.9,107.7,11.07
10/12/14 16:45,14.05,650,6.55,38.6,10.6,107.5,11.05
10/12/14 17:00,14.03,650,6.56,38.6,10.9,105.9,10.88
10/12/14 17:15,14.02,650,6.75,37.4,11,104.4,10.74
10/12/14 17:30,14,650,6.89,36.6,11.3,103.8,10.68
10/12/14 17:45,13.98,650,6.59,38,11.2,102.1,10.51
10/12/14 18:00,13.97,650,6.65,37.3,11.5,102.2,10.52
10/12/14 18:15,13.96,650,6.73,37.1,11.5,100.8,10.38
10/12/14 18:30,13.95,649,6.66,37.4,11.9,100.9,10.39
10/12/14 18:45,13.93,650,6.46,38.9,12.2,99.6,10.26
10/12/14 19:00,13.92,650,6.78,38,12.2,99.7,10.27
10/12/14 19:15,13.92,649,6.9,36.8,12.5,98.8,10.18
10/12/14 19:30,13.91,650,6.99,37,15.8,98.7,10.17
10/12/14 19:45,13.9,650,6.89,37.5,16,98.1,10.11
10/12/14 20:00,13.9,650,6.67,38.3,15.3,97.9,10.1
10/12/14 20:15,13.9,650,6.79,38.6,12.8,97.3,10.03
10/12/14 20:30,13.9,650,6.86,36.9,12.8,96.9,9.99
10/12/14 20:45,13.9,650,6.43,38.8,13.8,96.6,9.96
10/12/14 21:00,13.9,650,6.34,39.3,15.3,96.2,9.92
10/12/14 21:15,13.91,650,6.11,41,14.1,95.9,9.89
10/12/14 21:30,13.92,650,6.39,39.8,13.9,95.7,9.86
10/12/14 21:45,13.92,650,6.37,39.9,13.9,95.3,9.82
10/12/14 22:00,13.93,650,7.32,34.6,14.5,95.1,9.79
10/12/14 22:15,13.94,650,7.05,37.4,14.4,94.8,9.77
10/12/14 22:30,13.96,650,7.41,35.6,14.1,94.7,9.75
10/12/14 22:45,13.97,650,7.1,38.5,14.1,94.5,9.72
10/12/14 23:00,13.98,651,6.7,40,13.9,94.4,9.71
10/12/14 23:15,13.99,651,6.28,41,13.6,94.2,9.69
10/12/14 23:30,14.01,651,6.1,41.1,13.1,94,9.67
10/12/14 23:45,14.02,651,5.95,42.5,13.5,93.9,9.65
10/13/14 0:00,14.04,651,6.03,40.3,13,93.8,9.64
10/13/14 0:15,14.05,650,5.89,41.7,12.7,93.7,9.63
10/13/14 0:30,14.07,651,5.95,41.6,13.2,93.7,9.62
10/13/14 0:45,14.09,651,6.2,41.4,12.9,93.6,9.61
10/13/14 1:00,14.1,652,6.1,41.3,12.5,93.5,9.59
10/13/14 1:15,14.11,651,6.13,41.6,12.3,93.4,9.59
10/13/14 1:30,14.12,652,6.2,41.3,12.6,93.4,9.58
10/13/14 1:45,14.13,653,6.11,41.5,12.5,93.2,9.56
10/13/14 2:00,14.13,653,5.99,42.1,12.6,93.2,9.56
10/13/14 2:15,14.14,653,5.93,40,12.3,93.1,9.55
10/13/14 2:30,14.15,654,6.01,43.5,12.5,93.1,9.54
10/13/14 2:45,14.15,653,5.95,30,12.5,93.1,9.54
10/13/14 3:00,14.16,654,5.95,46.4,13,93,9.53
10/13/14 3:15,14.16,654,5.93,42.6,13,92.9,9.52
10/13/14 3:30,14.16,654,6.04,42.1,12.6,92.9,9.53
10/13/14 3:45,14.16,654,6.19,40.8,12.2,92.9,9.52
10/13/14 4:00,14.16,655,5.9,43,11.7,92.8,9.52
10/13/14 4:15,14.16,655,6.54,39.7,12.1,92.8,9.51
10/13/14 4:30,14.16,655,6.45,40.3,11.9,92.8,9.51
10/13/14 4:45,14.16,655,6.35,40.3,12.4,92.8,9.51
10/13/14 5:00,14.16,655,6.74,39.1,12.4,92.7,9.5
10/13/14 5:15,14.17,655,6.14,41.6,13,92.7,9.5
10/13/14 5:30,14.17,655,6.15,42,12.8,92.7,9.5
10/13/14 5:45,14.17,656,6.2,41.8,12.7,92.8,9.51
10/13/14 6:00,14.18,656,6,43.3,12.2,92.7,9.5
10/13/14 6:15,14.18,656,6,42.3,11.9,92.9,9.52
10/13/14 6:30,14.18,656,6.01,42.5,11.4,92.9,9.52
10/13/14 6:45,14.2,656,5.97,42.4,11.1,93,9.53
10/13/14 7:00,14.21,656,5.9,42.7,10.4,93.5,9.58
10/13/14 7:15,14.23,656,5.76,43.3,9.9,93.8,9.6
10/13/14 7:30,14.25,657,5.76,43.4,9.8,94.4,9.66
10/13/14 7:45,14.27,657,5.75,43,9.4,94.5,9.66
10/13/14 8:00,14.3,657,5.73,44.1,9,95.4,9.75
10/13/14 8:15,14.32,657,5.8,42.9,9.2,95.1,9.72
10/13/14 8:30,14.35,656,5.79,43.4,9,96.7,9.87
10/13/14 8:45,14.39,656,5.66,44.3,8.6,96.6,9.85
10/13/14 9:00,14.42,654,5.66,43.8,8.3,97.6,9.94
10/13/14 9:15,14.46,654,5.73,43.2,8.6,97.3,9.91
10/13/14 9:30,14.51,654,6.02,41.5,8.1,98.4,10.01
10/13/14 9:45,14.58,654,5.91,42.5,8.6,98.9,10.04
10/13/14 10:00,14.65,653,5.87,42.6,7.7,99,10.04
10/13/14 10:15,14.74,653,5.9,43,8.4,101.8,10.31
10/13/14 10:30,14.82,653,5.9,42.8,7.6,101.3,10.23
10/13/14 10:45,14.9,652,5.97,42.2,7.5,104,10.49
10/13/14 11:00,14.99,653,5.93,43.5,7.8,103.8,10.45
10/13/14 11:15,15.06,652,5.96,41.8,8.8,105.7,10.62
10/13/14 11:30,15.14,652,5.96,42.5,9.5,105.5,10.59
10/13/14 11:45,15.23,652,5.91,38.9,8.4,107.4,10.76
10/13/14 12:00,15.31,652,6,43,11.9,107.7,10.77
10/13/14 12:15,15.4,652,5.89,40.6,12,108.6,10.84
10/13/14 12:30,15.49,652,5.99,42.7,13,109.5,10.9
10/13/14 12:45,15.57,652,5.89,40.2,11.9,109.5,10.89
10/13/14 13:00,15.64,652,5.88,43,11.1,109.5,10.87
10/13/14 13:15,15.71,652,5.96,41.9,9,109.5,10.85
10/13/14 13:30,15.77,651,5.91,43.5,7.6,109.4,10.83
10/13/14 13:45,15.83,651,5.87,42.7,8.3,109.6,10.84
10/13/14 14:00,15.88,651,5.84,44.3,11.6,109.4,10.81
10/13/14 14:15,15.93,650,6.17,41.6,11.2,108.7,10.73
10/13/14 14:30,15.97,650,5.87,44.6,9.8,107.7,10.62
10/13/14 14:45,16,650,5.78,44.1,9.3,106.8,10.52
10/13/14 15:00,16.03,649,5.79,45.2,8.1,106,10.44
10/13/14 15:15,16.06,649,5.79,44.2,8.6,105.3,10.36
10/13/14 15:30,16.08,648,5.77,45.3,9.2,104.8,10.31
10/13/14 15:45,16.09,649,5.74,44.7,11.9,104,10.22
10/13/14 16:00,16.11,649,5.79,45.7,13.6,103,10.13
10/13/14 16:15,16.14,644,5.68,45.8,8.8,102,10.02
10/13/14 16:30,16.17,639,5.71,46.5,12.4,100.8,9.89
10/13/14 16:45,16.2,631,5.73,45.4,15,99.6,9.78
10/13/14 17:00,16.21,622,5.97,44.7,21.4,98.3,9.65
10/13/14 17:15,16.17,613,6.15,44,34.4,96.7,9.49
10/13/14 17:30,16.1,610,6.18,44.3,34.7,95.1,9.35
10/13/14 17:45,16.06,594,6.06,45,60.2,93.7,9.22
10/13/14 18:00,16.01,590,5.93,45.8,62.2,92.5,9.12
10/13/14 18:15,15.97,583,6,48.5,72.5,91.5,9.03
10/13/14 18:30,15.93,584,6.09,45.1,161.8,90.7,8.95
10/13/14 18:45,15.89,581,6.17,41.1,315,89.6,8.85
10/13/14 19:00,15.83,578,6.37,49.9,228.8,88.3,8.73
10/13/14 19:15,15.75,580,6.48,43.9,129.6,87.1,8.63
10/13/14 19:30,15.69,582,6.53,50.4,109.1,85.7,8.5
10/13/14 19:45,15.67,584,6.3,45.5,113.2,85,8.43
10/13/14 20:00,15.66,580,6.29,46,135.6,83.5,8.29
10/13/14 20:15,15.66,578,6.4,55,182.6,82.8,8.22
10/13/14 20:30,15.66,564,6.69,52.4,260.1,81.5,8.09
10/13/14 20:45,15.63,553,6.27,59,310.3,79.4,7.88
10/13/14 21:00,15.66,552,6.26,58.2,284.3,79,7.84
10/13/14 21:15,15.73,534,6.12,58.5,267.4,75.6,7.49
10/13/14 21:30,15.83,473,6.3,29.4,350,73.8,7.3
10/13/14 21:45,15.87,415,6.1,47.5,441.5,68.7,6.79
10/13/14 22:00,15.92,381,6.08,45.2,437.9,67,6.62
10/13/14 22:15,16.09,342,6.18,43.9,427.8,66.1,6.51
10/13/14 22:30,16.16,332,6.05,43.7,419.4,67.6,6.64
10/13/14 22:45,16.17,326,6.15,44.2,437.3,67.8,6.66
10/13/14 23:00,16.17,320,6.82,41.6,450.9,68.3,6.71
10/13/14 23:15,16.15,321,6.84,41.8,444,68.7,6.75
10/13/14 23:30,16.13,328,6.89,41.3,411.3,69.1,6.79
10/13/14 23:45,16.1,339,6.85,42.9,377.3,69.5,6.84
10/14/14 0:00,16.06,346,6.82,42.2,348.5,69.8,6.88
10/14/14 0:15,16.02,352,6.68,44.7,320.1,70,6.9
10/14/14 0:30,15.98,356,7.15,49.3,295.2,70.1,6.91
10/14/14 0:45,15.94,359,7.59,49.2,279.9,70.2,6.93
10/14/14 1:00,15.9,360,7.33,49.7,264.8,70.2,6.94
10/14/14 1:15,15.87,362,7.81,48.5,273.1,70.4,6.96
10/14/14 1:30,15.84,364,7.65,47.6,252.3,70.5,6.97
10/14/14 1:45,15.81,368,7.36,50,248.5,70.6,6.99
10/14/14 2:00,15.76,373,7.78,48.8,240.5,70.8,7.02
10/14/14 2:15,15.72,380,7.76,50,225.2,71,7.04
10/14/14 2:30,15.68,387,7.53,50.2,217.1,71.3,7.08
10/14/14 2:45,15.63,393,8.23,47.6,203.3,71.5,7.11
10/14/14 3:00,15.58,399,7.91,48.3,194.7,71.7,7.13
10/14/14 3:15,15.54,404,7.61,50.7,186.3,72,7.17
10/14/14 3:30,15.5,409,7.1,50.8,193.7,72.2,7.2
10/14/14 3:45,15.46,414,6.85,51.8,169.9,72.4,7.22
10/14/14 4:00,15.42,419,6.91,51.1,163.5,72.7,7.26
10/14/14 4:15,15.39,424,6.88,51.3,160.7,73,7.29
10/14/14 4:30,15.35,428,6.87,50.1,153.5,73.2,7.32
10/14/14 4:45,15.31,433,6.86,50,146.6,73.4,7.34
10/14/14 5:00,15.27,437,6.88,51.3,143.2,73.6,7.37
10/14/14 5:15,15.24,441,6.84,51.9,139.2,73.7,7.38
10/14/14 5:30,15.21,444,6.88,50.5,135,74,7.42
10/14/14 5:45,15.19,446,6.76,49.3,131.7,74,7.43
10/14/14 6:00,15.16,449,6.55,52.6,130,74.1,7.44
10/14/14 6:15,15.14,452,6.73,50.8,131.8,74.1,7.44
10/14/14 6:30,15.12,454,6.54,51.3,126.6,74.2,7.45
10/14/14 6:45,15.1,456,6.57,51,125.3,74.3,7.47
10/14/14 7:00,15.08,460,6.18,51.4,127.3,74.5,7.49
10/14/14 7:15,15.06,462,6.31,51.5,121.8,74.8,7.52
10/14/14 7:30,15.04,466,6.31,51.7,116.6,74.9,7.54
10/14/14 7:45,15.03,469,6.42,51.7,112.1,75.2,7.56
10/14/14 8:00,15.03,471,6.61,51.5,109.9,75.6,7.6
10/14/14 8:15,15.04,475,6.71,50.4,107.1,75.8,7.63
10/14/14 8:30,15.05,478,6.87,50,104.6,76.3,7.67
10/14/14 8:45,15.07,481,6.97,49.7,103.3,76.5,7.7
10/14/14 9:00,15.09,484,6.93,50,99,76.9,7.73
10/14/14 9:15,15.11,487,7,49.5,97.4,77.2,7.75
10/14/14 9:30,15.13,490,7.03,49.1,96.2,77.9,7.83
10/14/14 9:45,15.17,493,7.03,49.4,92.4,78,7.83
10/14/14 10:00,15.19,496,6.54,51.7,89.7,78.9,7.91
10/14/14 10:15,15.19,498,6.33,51.8,87.8,78.4,7.86
10/14/14 10:30,15.21,501,6.38,51.8,85.6,79,7.92
