Date Time,Temp,SpCond,pH,,Turbid+,ODOsat,ODO
M/D/Y HH:MM:SS,C,uS,,,NTU,%,mg/L
12/22/14 13:45,4.26,641,8.25,,3,0,0
12/22/14 14:00,4.32,640,8.25,,3.1,0,0
12/22/14 14:15,4.38,639,8.26,,3.2,0,0
12/22/14 14:30,4.44,638,8.26,,3.1,0,0
12/22/14 14:45,4.49,638,8.26,,3.2,0,0
12/22/14 15:00,4.54,637,8.26,,3.4,0,0
12/22/14 15:15,4.58,637,8.26,,3.5,0,0
12/22/14 15:30,4.63,637,8.26,,3.6,0,0
12/22/14 15:45,4.66,638,8.25,,4.1,0,0
12/22/14 16:00,4.7,638,8.24,,4.3,0,0
12/22/14 16:15,4.74,638,8.24,,5.2,0,0
12/22/14 16:30,4.78,638,8.23,,5.3,0,0
12/22/14 16:45,4.82,637,8.22,,5.4,0,0
12/22/14 17:00,4.86,637,8.21,,5.9,0,0
12/22/14 17:15,4.9,636,8.21,,5.7,0,0
12/22/14 17:30,4.94,636,8.2,,5.9,0,0
12/22/14 17:45,4.98,636,8.19,,5,0,0
12/22/14 18:00,5.01,636,8.18,,4.7,0,0
12/22/14 18:15,5.05,636,8.17,,4.5,0,0
12/22/14 18:30,5.09,636,8.16,,4.2,96.6,12.28
12/22/14 18:45,5.13,636,8.15,,3.9,95.9,12.18
12/22/14 19:00,5.18,636,8.14,,4,0,0
12/22/14 19:15,5.22,636,8.13,,4.3,0,0
12/22/14 19:30,5.26,637,8.12,,4,0,0
12/22/14 19:45,5.3,637,8.11,,4.2,0,0
12/22/14 20:00,5.35,637,8.1,,4.4,0,0
12/22/14 20:15,5.39,636,8.09,,4.3,92.3,11.65
12/22/14 20:30,5.43,636,8.08,,4.8,91.9,11.59
12/22/14 20:45,5.47,636,8.07,,5.3,0,0
12/22/14 21:00,5.51,636,8.06,,5.3,91.3,11.48
12/22/14 21:15,5.55,637,8.05,,5.9,91,11.43
12/22/14 21:30,5.6,637,8.04,,5.8,90.7,11.39
12/22/14 21:45,5.64,637,8.03,,6.4,90.4,11.34
12/22/14 22:00,5.69,637,8.02,,7.1,90.2,11.3
12/22/14 22:15,5.74,637,8.02,,7.3,90.1,11.27
12/22/14 22:30,5.78,637,8.01,,7.8,89.9,11.23
12/22/14 22:45,5.83,636,8,,8.6,89.8,11.21
12/22/14 23:00,5.88,636,7.99,,9.3,89.8,11.19
12/22/14 23:15,5.93,635,7.99,,9.5,89.7,11.17
12/22/14 23:30,5.97,634,7.98,,10.4,89.7,11.15
12/22/14 23:45,6.01,633,7.97,,12.3,89.6,11.13
12/23/14 0:00,6.05,632,7.96,,12.8,89.6,11.12
12/23/14 0:15,6.09,631,7.95,,14.3,89.6,11.1
12/23/14 0:30,6.14,630,7.94,,15.1,89.5,11.08
12/23/14 0:45,6.18,629,7.94,,15.6,89.5,11.07
12/23/14 1:00,6.23,628,7.93,,17.7,89.4,11.05
12/23/14 1:15,6.27,628,7.92,,18.6,89.4,11.03
12/23/14 1:30,6.31,628,7.91,,19.1,89.4,11.02
12/23/14 1:45,6.34,629,7.91,,20.3,89.3,11
12/23/14 2:00,6.37,629,7.9,,20.1,89.2,10.98
12/23/14 2:15,6.41,629,7.89,,21.4,89.2,10.97
12/23/14 2:30,6.44,630,7.88,,22.2,89.1,10.94
12/23/14 2:45,6.47,631,7.87,,22.4,89,10.93
12/23/14 3:00,6.5,632,7.86,,24.8,89,10.91
12/23/14 3:15,6.52,633,7.86,,25,88.9,10.9
12/23/14 3:30,6.53,633,7.85,,27.1,88.9,10.89
12/23/14 3:45,6.55,634,7.85,,28.6,88.8,10.88
12/23/14 4:00,6.57,634,7.85,,29.5,88.8,10.88
12/23/14 4:15,6.59,634,7.84,,30.3,88.8,10.87
12/23/14 4:30,6.58,635,7.84,,30.6,88.7,10.86
12/23/14 4:45,6.57,635,7.84,,30.7,88.6,10.86
12/23/14 5:00,6.58,636,7.84,,30.6,88.6,10.85
12/23/14 5:15,6.59,636,7.84,,31.6,88.6,10.84
12/23/14 5:30,6.58,636,7.84,,30.1,88.6,10.85
12/23/14 5:45,6.56,636,7.84,,30.8,88.6,10.86
12/23/14 6:00,6.53,636,7.83,,29.9,88.5,10.86
12/23/14 6:15,6.5,637,7.84,,29.7,88.5,10.86
12/23/14 6:30,6.46,637,7.84,,30,88.5,10.87
12/23/14 6:45,6.44,636,7.84,,29.4,88.5,10.87
12/23/14 7:00,6.4,636,7.84,,29.1,88.4,10.87
12/23/14 7:15,6.36,636,7.84,,29.6,88.4,10.89
12/23/14 7:30,6.31,635,7.84,,29.1,88.5,10.9
12/23/14 7:45,6.28,635,7.84,,29.9,88.5,10.92
12/23/14 8:00,6.24,634,7.84,,27.7,88.6,10.95
12/23/14 8:15,6.22,634,7.85,,27.5,88.8,10.97
12/23/14 8:30,6.21,634,7.85,,26.4,89.1,11.01
12/23/14 8:45,6.22,634,7.85,,25,89.5,11.06
12/23/14 9:00,6.25,634,7.86,,24.4,90,11.11
12/23/14 9:15,6.28,634,7.86,,23.8,90.5,11.16
12/23/14 9:30,6.32,635,7.87,,22.4,91.1,11.23
12/23/14 9:45,6.39,636,7.87,,22.7,91.9,11.31
12/23/14 10:00,6.47,635,7.88,,26.4,92.5,11.35
12/23/14 10:15,6.55,635,7.88,,23.3,93.2,11.42
12/23/14 10:30,6.63,635,7.89,,20.2,94.3,11.53
12/23/14 10:45,6.71,634,7.9,,18.9,95.1,11.61
12/23/14 11:00,6.8,634,7.9,,19.2,95.6,11.64
12/23/14 11:15,6.87,633,7.9,,21.1,95.6,11.63
12/23/14 11:30,6.92,633,7.91,,20.3,95.9,11.63
12/23/14 11:45,6.97,632,7.91,,18.7,96.5,11.7
12/23/14 12:00,7.02,632,7.92,,17.2,97.3,11.78
12/23/14 12:15,7.08,632,7.93,,15.8,98.1,11.86
12/23/14 12:30,7.14,631,7.93,,15.3,98.8,11.93
12/23/14 12:45,7.18,631,7.94,,14.8,99.3,11.98
12/23/14 13:00,7.2,631,7.94,,14.2,99.7,12.02
12/23/14 13:15,7.24,630,7.95,,14.7,100.1,12.05
12/23/14 13:30,7.27,630,7.95,,13.5,100.3,12.07
12/23/14 13:45,7.3,630,7.96,,13.4,100.3,12.07
12/23/14 14:00,7.32,630,7.96,,13,100.4,12.06
12/23/14 14:15,7.35,630,7.96,,13.6,100.4,12.06
12/23/14 14:30,7.39,630,7.96,,12.5,100.7,12.08
12/23/14 14:45,7.42,630,7.97,,12.4,100.7,12.08
12/23/14 15:00,7.42,630,7.97,,12.3,100.4,12.04
12/23/14 15:15,7.41,630,7.96,,12.2,99.9,11.99
12/23/14 15:30,7.4,630,7.96,,11.9,99.4,11.92
12/23/14 15:45,7.38,630,7.96,,11.8,98.9,11.87
12/23/14 16:00,7.37,631,7.95,,11.3,98.5,11.82
12/23/14 16:15,7.35,631,7.95,,11,97.9,11.76
12/23/14 16:30,7.32,631,7.95,,10.9,97.2,11.68
12/23/14 16:45,7.29,631,7.94,,11.1,96.4,11.6
12/23/14 17:00,7.27,631,7.93,,11.1,95.7,11.51
12/23/14 17:15,7.24,632,7.93,,10.8,95,11.44
12/23/14 17:30,7.21,632,7.92,,11.4,94.4,11.38
12/23/14 17:45,7.17,632,7.92,,10.9,93.8,11.32
12/23/14 18:00,7.14,633,7.91,,10.8,93.3,11.27
12/23/14 18:15,7.11,633,7.91,,11.1,92.9,11.22
12/23/14 18:30,7.09,633,7.91,,11.2,92.4,11.17
12/23/14 18:45,7.06,634,7.9,,10.4,92.1,11.14
12/23/14 19:00,7.04,634,7.9,,10.5,91.8,11.11
12/23/14 19:15,7.02,634,7.9,,10.6,91.5,11.08
12/23/14 19:30,7,634,7.89,,10.3,91.3,11.06
12/23/14 19:45,6.98,635,7.89,,10.1,91,11.04
12/23/14 20:00,6.97,635,7.89,,10.3,90.9,11.02
12/23/14 20:15,6.96,635,7.89,,9.9,90.7,11
12/23/14 20:30,6.94,635,7.89,,9.9,90.6,11
12/23/14 20:45,6.92,636,7.89,,10.3,90.5,10.98
12/23/14 21:00,6.89,636,7.89,,10,90.3,10.97
12/23/14 21:15,6.87,636,7.88,,10.1,90.2,10.96
12/23/14 21:30,6.86,637,7.88,,10.1,90.1,10.95
12/23/14 21:45,6.85,637,7.88,,10.6,90,10.94
12/23/14 22:00,6.84,637,7.88,,12.1,89.9,10.94
12/23/14 22:15,6.82,638,7.88,,12.5,89.9,10.93
12/23/14 22:30,6.81,638,7.88,,11.5,89.8,10.93
12/23/14 22:45,6.79,638,7.88,,10.6,89.8,10.93
12/23/14 23:00,6.78,638,7.88,,10,89.7,10.93
12/23/14 23:15,6.76,638,7.87,,9.8,89.7,10.93
12/23/14 23:30,6.74,638,7.87,,9.3,89.6,10.93
12/23/14 23:45,6.73,638,7.87,,9.4,89.6,10.93
12/24/14 0:00,6.7,638,7.87,,9.3,89.6,10.93
12/24/14 0:15,6.68,638,7.87,,9,89.5,10.93
12/24/14 0:30,6.66,639,7.88,,9,89.5,10.94
12/24/14 0:45,6.64,639,7.88,,9.7,89.5,10.94
12/24/14 1:00,6.61,639,7.88,,9.3,89.4,10.94
12/24/14 1:15,6.59,639,7.88,,8.8,89.4,10.95
12/24/14 1:30,6.57,640,7.88,,8.7,89.4,10.95
12/24/14 1:45,6.56,640,7.88,,8.5,89.4,10.95
12/24/14 2:00,6.54,640,7.88,,8.4,89.4,10.95
12/24/14 2:15,6.53,640,7.88,,8.4,89.4,10.96
12/24/14 2:30,6.51,641,7.88,,8.5,89.4,10.96
12/24/14 2:45,6.49,641,7.88,,8.5,89.4,10.97
12/24/14 3:00,6.48,641,7.88,,8.3,89.4,10.97
12/24/14 3:15,6.47,641,7.88,,8.1,89.4,10.98
12/24/14 3:30,6.46,641,7.88,,8,89.4,10.98
12/24/14 3:45,6.45,642,7.89,,7.8,89.4,10.98
12/24/14 4:00,6.44,642,7.89,,7.9,89.4,10.98
12/24/14 4:15,6.43,644,7.88,,8.6,89.4,10.98
12/24/14 4:30,6.42,646,7.89,,9,89.3,10.98
12/24/14 4:45,6.41,646,7.89,,8.5,89.3,10.98
12/24/14 5:00,6.41,645,7.89,,8.4,89.4,10.99
12/24/14 5:15,6.4,645,7.89,,7.6,89.3,10.99
12/24/14 5:30,6.39,645,7.89,,7.9,89.3,10.99
12/24/14 5:45,6.39,645,7.89,,7.8,89.3,10.99
12/24/14 6:00,6.38,645,7.89,,8.1,89.3,10.99
12/24/14 6:15,6.37,645,7.89,,7.5,89.3,10.99
12/24/14 6:30,6.37,644,7.89,,7.7,89.3,10.99
12/24/14 6:45,6.36,644,7.89,,7.8,89.3,11
12/24/14 7:00,6.35,644,7.89,,7.3,89.3,10.99
12/24/14 7:15,6.34,644,7.89,,7.3,89.3,11
12/24/14 7:30,6.34,644,7.89,,7.3,89.3,11
12/24/14 7:45,6.33,645,7.89,,7.6,89.4,11.01
12/24/14 8:00,6.32,645,7.89,,6.8,89.4,11.02
12/24/14 8:15,6.32,645,7.89,,7.2,89.6,11.04
12/24/14 8:30,6.32,645,7.9,,7.2,89.9,11.08
12/24/14 8:45,6.33,645,7.9,,7,90.4,11.14
12/24/14 9:00,6.33,645,7.9,,6.4,90.8,11.18
12/24/14 9:15,6.32,645,7.91,,6.2,90.9,11.2
12/24/14 9:30,6.32,644,7.91,,5.7,91.3,11.25
12/24/14 9:45,6.32,644,7.91,,6.1,91.9,11.33
12/24/14 10:00,6.33,644,7.92,,5.6,92.9,11.44
12/24/14 10:15,6.35,644,7.93,,5.4,94,11.58
12/24/14 10:30,6.38,644,7.94,,5.2,95.2,11.71
12/24/14 10:45,6.39,644,7.95,,5.1,95.9,11.79
12/24/14 11:00,6.4,644,7.95,,5.1,96.4,11.85
12/24/14 11:15,6.4,644,7.96,,4.9,96.9,11.92
12/24/14 11:30,6.41,644,7.96,,4.8,97.3,11.97
12/24/14 11:45,6.43,644,7.97,,4.8,98,12.04
12/24/14 12:00,6.44,644,7.98,,4.7,98.2,12.07
12/24/14 12:15,6.46,644,7.98,,4.5,98.7,12.12
12/24/14 12:30,6.47,644,7.99,,4.5,99.1,12.17
12/24/14 12:45,6.47,644,7.99,,4.8,99.4,12.2
12/24/14 13:00,6.47,644,8,,4.2,99.6,12.23
12/24/14 13:15,6.46,644,8,,4,99.6,12.23
12/24/14 13:30,6.44,644,8,,4.3,99.5,12.22
12/24/14 13:45,6.43,644,8,,4.2,99.2,12.19
12/24/14 14:00,6.41,644,8,,4.5,98.9,12.15
12/24/14 14:15,6.39,644,8,,4.6,98.5,12.12
12/24/14 14:30,6.37,645,8,,4.7,98.2,12.08
12/24/14 14:45,6.35,645,8,,4.3,97.8,12.04
12/24/14 15:00,6.32,645,8,,4.4,97.3,11.99
12/24/14 15:15,6.28,645,7.99,,4.3,96.8,11.94
12/24/14 15:30,6.25,645,7.99,,4.2,96.2,11.87
12/24/14 15:45,6.22,646,7.98,,4.1,95.5,11.8
12/24/14 16:00,6.19,646,7.98,,4.2,94.9,11.73
12/24/14 16:15,6.15,646,7.97,,4.2,94.3,11.68
12/24/14 16:30,6.13,646,7.97,,4.3,93.8,11.62
12/24/14 16:45,6.1,646,7.97,,4.1,93.4,11.57
12/24/14 17:00,6.07,646,7.97,,4.3,92.9,11.53
12/24/14 17:15,6.04,647,7.96,,4.3,92.5,11.48
12/24/14 17:30,6.02,647,7.96,,4.7,92.2,11.44
12/24/14 17:45,6,647,7.96,,4.3,91.8,11.41
12/24/14 18:00,5.98,647,7.96,,4.5,91.5,11.38
12/24/14 18:15,5.95,647,7.96,,4.5,91.3,11.35
12/24/14 18:30,5.93,647,7.95,,4.4,91.1,11.33
12/24/14 18:45,5.9,647,7.95,,4.6,90.9,11.32
12/24/14 19:00,5.87,647,7.95,,4.3,90.6,11.3
12/24/14 19:15,5.85,647,7.95,,5,90.5,11.29
12/24/14 19:30,5.82,648,7.95,,4.7,90.4,11.29
12/24/14 19:45,5.79,648,7.95,,4.8,90.3,11.28
12/24/14 20:00,5.77,648,7.95,,4.8,90.3,11.28
12/24/14 20:15,5.75,648,7.95,,7.2,90.2,11.28
12/24/14 20:30,5.73,648,7.95,,4.8,90.1,11.27
12/24/14 20:45,5.71,648,7.95,,4.5,90.1,11.27
12/24/14 21:00,5.69,648,7.95,,4.5,90,11.27
12/24/14 21:15,5.67,648,7.95,,5,90,11.27
12/24/14 21:30,5.66,649,7.95,,5.1,89.9,11.27
12/24/14 21:45,5.64,649,7.95,,4.4,89.9,11.27
12/24/14 22:00,5.63,649,7.95,,4.3,89.9,11.28
12/24/14 22:15,5.62,649,7.95,,4.7,89.9,11.28
12/24/14 22:30,5.6,649,7.95,,5,89.9,11.28
12/24/14 22:45,5.59,650,7.96,,5.6,89.8,11.28
12/24/14 23:00,5.58,650,7.95,,4.5,89.9,11.29
12/24/14 23:15,5.56,650,7.96,,4.8,89.9,11.29
12/24/14 23:30,5.55,650,7.96,,4.6,89.9,11.3
12/24/14 23:45,5.53,650,7.96,,4.3,89.8,11.29
12/25/14 0:00,5.52,650,7.96,,4.4,89.8,11.3
12/25/14 0:15,5.5,650,7.96,,5.2,89.9,11.3
12/25/14 0:30,5.49,651,7.96,,4.7,89.8,11.31
12/25/14 0:45,5.47,651,7.96,,4.5,89.9,11.31
12/25/14 1:00,5.45,651,7.96,,4.3,89.9,11.32
12/25/14 1:15,5.43,651,7.96,,4.5,89.9,11.33
12/25/14 1:30,5.4,651,7.96,,4.8,89.8,11.33
12/25/14 1:45,5.38,652,7.96,,4.5,89.9,11.34
12/25/14 2:00,5.35,652,7.96,,4.5,89.8,11.34
12/25/14 2:15,5.33,652,7.96,,4.2,89.8,11.35
12/25/14 2:30,5.31,652,7.96,,4.2,89.8,11.35
12/25/14 2:45,5.3,652,7.96,,4.3,0,0
12/25/14 3:00,5.28,652,7.96,,4.4,89.9,11.37
12/25/14 3:15,5.26,653,7.96,,4.7,0,0
12/25/14 3:30,5.25,653,7.97,,4.3,90,11.4
12/25/14 3:45,5.23,653,7.97,,4.8,0,0
12/25/14 4:00,5.21,653,7.97,,4.4,0,0
12/25/14 4:15,5.2,653,7.97,,4.9,0,0
12/25/14 4:30,5.19,653,7.97,,5.2,90.1,11.43
12/25/14 4:45,5.18,653,7.97,,4.7,0,0
12/25/14 5:00,5.18,653,7.97,,4.9,0,0
12/25/14 5:15,5.17,653,7.97,,4.5,0,0
12/25/14 5:30,5.16,653,7.97,,4.8,0,0
12/25/14 5:45,5.16,654,7.97,,5.1,0,0
12/25/14 6:00,5.14,654,7.97,,5.2,0,0
12/25/14 6:15,5.13,655,7.97,,4.8,90.2,11.46
12/25/14 6:30,5.12,655,7.97,,4.2,0,0
12/25/14 6:45,5.12,654,7.97,,4.5,0,0
12/25/14 7:00,5.11,654,7.97,,4.3,90.3,11.47
12/25/14 7:15,5.1,654,7.97,,4.5,0,0
12/25/14 7:30,5.1,654,7.97,,4.3,0,0
12/25/14 7:45,5.11,654,7.97,,4.4,0,0
12/25/14 8:00,5.1,654,7.98,,3.9,0,0
12/25/14 8:15,5.1,654,7.98,,4.3,0,0
12/25/14 8:30,5.11,653,7.99,,4.6,0,0
12/25/14 8:45,5.12,653,7.99,,4.2,0,0
12/25/14 9:00,5.13,654,8,,4.1,0,0
12/25/14 9:15,5.15,653,8.01,,3.9,94.7,12.02
12/25/14 9:30,5.19,653,8.02,,3.9,0,0
12/25/14 9:45,5.22,654,8.03,,3.6,97.1,12.31
12/25/14 10:00,5.31,655,8.04,,3.4,0,0
12/25/14 10:15,5.37,657,8.05,,3.4,99.8,12.6
12/25/14 10:30,5.45,659,8.06,,3.4,101.1,12.73
12/25/14 10:45,5.57,659,8.08,,3.6,102.5,12.87
12/25/14 11:00,5.69,657,8.08,,3.1,103.7,12.99
12/25/14 11:15,5.78,654,8.09,,3.7,104.7,13.08
12/25/14 11:30,5.86,652,8.1,,4.1,105.5,13.16
12/25/14 11:45,5.9,651,8.11,,3.2,106,13.2
12/25/14 12:00,5.99,650,8.11,,2.9,106.7,13.26
12/25/14 12:15,6.1,649,8.12,,3.4,107.4,13.3
12/25/14 12:30,6.22,649,8.13,,3.6,107.9,13.34
12/25/14 12:45,6.34,648,8.13,,3.3,108.5,13.37
12/25/14 13:00,6.48,648,8.14,,3.6,109,13.38
12/25/14 13:15,6.59,648,8.14,,4.1,109.1,13.35
12/25/14 13:30,6.67,647,8.14,,4.3,109.4,13.36
12/25/14 13:45,6.71,648,8.15,,4.4,109.4,13.35
12/25/14 14:00,6.72,648,8.15,,4,109.3,13.33
12/25/14 14:15,6.69,647,8.14,,3.9,108.9,13.29
12/25/14 14:30,6.65,647,8.14,,3.7,108.4,13.25
12/25/14 14:45,6.61,647,8.14,,3.5,107.8,13.18
12/25/14 15:00,6.58,647,8.14,,3.4,107.2,13.12
12/25/14 15:15,6.57,647,8.14,,3.4,106.7,13.07
12/25/14 15:30,6.56,647,8.14,,3.1,106.2,13
12/25/14 15:45,6.55,647,8.14,,2.9,105.5,12.92
12/25/14 16:00,6.55,647,8.14,,2.9,104.8,12.84
12/25/14 16:15,6.55,647,8.14,,3.1,104,12.74
12/25/14 16:30,6.52,647,8.13,,3.1,102.9,12.62
12/25/14 16:45,6.49,647,8.12,,3.1,101.9,12.5
12/25/14 17:00,6.46,647,8.12,,3.6,100.9,12.39
12/25/14 17:15,6.43,648,8.11,,3.2,99.9,12.28
12/25/14 17:30,6.39,648,8.1,,3.2,99.1,12.19
12/25/14 17:45,6.36,648,8.1,,3.6,98.3,12.1
12/25/14 18:00,6.31,648,8.09,,4,97.5,12.02
12/25/14 18:15,6.25,649,8.08,,3.7,96.8,11.95
12/25/14 18:30,6.18,649,8.07,,3.7,96.1,11.89
12/25/14 18:45,6.11,649,8.06,,3.5,95.5,11.83
12/25/14 19:00,6.05,650,8.05,,3.7,94.8,11.77
12/25/14 19:15,5.99,650,8.05,,3.6,94.3,11.72
12/25/14 19:30,5.93,650,8.04,,3.4,93.8,11.67
12/25/14 19:45,5.88,650,8.04,,3.1,93.3,11.63
12/25/14 20:00,5.82,650,8.03,,3.5,93,11.61
12/25/14 20:15,5.77,651,8.03,,3.2,92.8,11.59
12/25/14 20:30,5.72,651,8.02,,3.4,92.5,11.58
12/25/14 20:45,5.67,651,8.02,,2.9,92.2,11.56
12/25/14 21:00,5.63,651,8.01,,3.2,92,11.54
12/25/14 21:15,5.59,651,8.01,,3.4,91.8,11.53
12/25/14 21:30,5.55,651,8.01,,3.1,91.6,11.51
12/25/14 21:45,5.5,652,8.01,,3.5,91.4,11.5
12/25/14 22:00,5.46,652,8.01,,3.6,91.2,11.49
12/25/14 22:15,5.42,652,8.01,,3.9,91.2,11.5
12/25/14 22:30,5.38,652,8.01,,4.3,91,11.49
12/25/14 22:45,5.34,652,8.01,,4.8,0,0
12/25/14 23:00,5.3,652,8.01,,4.6,90.9,11.5
12/25/14 23:15,5.27,652,8.01,,4.5,90.9,11.5
12/25/14 23:30,5.23,652,8.01,,7.8,0,0
12/25/14 23:45,5.19,653,8.01,,4.3,0,0
12/26/14 0:00,5.16,653,8,,3.8,0,0
12/26/14 0:15,5.12,653,8,,3.4,0,0
12/26/14 0:30,5.09,653,8,,3.2,0,0
12/26/14 0:45,5.05,653,8,,3.3,90.4,11.51
12/26/14 1:00,5.02,653,8,,3.2,0,0
12/26/14 1:15,4.99,654,8,,3.3,0,0
12/26/14 1:30,4.95,654,8,,3.1,0,0
12/26/14 1:45,4.92,654,8,,3.4,0,0
12/26/14 2:00,4.89,654,8,,3.4,0,0
12/26/14 2:15,4.86,654,8,,3.2,0,0
12/26/14 2:30,4.82,655,8,,3.4,0,0
12/26/14 2:45,4.79,655,8,,4.4,0,0
12/26/14 3:00,4.76,655,8,,3.3,0,0
12/26/14 3:15,4.72,655,8,,3.5,0,0
12/26/14 3:30,4.69,655,8,,3.6,0,0
12/26/14 3:45,4.65,656,8,,3.6,0,0
12/26/14 4:00,4.62,656,8,,3.4,0,0
12/26/14 4:15,4.58,656,8,,3.3,0,0
12/26/14 4:30,4.55,656,8,,3.4,0,0
12/26/14 4:45,4.53,656,8,,3.7,0,0
12/26/14 5:00,4.5,656,8,,3.6,0,0
12/26/14 5:15,4.47,656,8,,3.1,0,0
12/26/14 5:30,4.44,656,8.01,,3.4,0,0
12/26/14 5:45,4.41,656,8,,3.6,0,0
12/26/14 6:00,4.39,656,8.01,,3.5,0,0
12/26/14 6:15,4.36,657,8.01,,3.6,0,0
12/26/14 6:30,4.34,657,8.01,,3.3,0,0
12/26/14 6:45,4.32,658,8.01,,3.4,0,0
12/26/14 7:00,4.3,659,8.01,,3.7,0,0
12/26/14 7:15,4.28,660,8.01,,3.4,0,0
12/26/14 7:30,4.27,660,8.01,,3.3,0,0
12/26/14 7:45,4.26,659,8.01,,2.9,0,0
12/26/14 8:00,4.26,658,8.02,,3.4,0,0
12/26/14 8:15,4.28,658,8.03,,3.9,0,0
12/26/14 8:30,4.31,657,8.03,,4.2,0,0
12/26/14 8:45,4.35,657,8.04,,4.1,0,0
12/26/14 9:00,4.4,656,8.05,,4.3,0,0
12/26/14 9:15,4.46,656,8.06,,3.6,0,0
12/26/14 9:30,4.53,655,8.07,,3.1,0,0
12/26/14 9:45,4.61,655,8.08,,3,0,0
12/26/14 10:00,4.71,654,8.09,,3.1,0,0
12/26/14 10:15,4.82,654,8.1,,3,0,0
12/26/14 10:30,4.94,653,8.11,,2.6,0,0
12/26/14 10:45,5.09,653,8.12,,3,0,0
12/26/14 11:00,5.24,652,8.13,,2.8,105.4,13.35
12/26/14 11:15,5.38,652,8.13,,3.1,106.5,13.44
12/26/14 11:30,5.53,651,8.14,,2.9,107.3,13.49
12/26/14 11:45,5.7,651,8.15,,3.1,108.4,13.57
12/26/14 12:00,5.85,651,8.15,,3,109.2,13.61
12/26/14 12:15,6,651,8.16,,3.1,109.8,13.64
12/26/14 12:30,6.17,651,8.16,,3,110.4,13.65
12/26/14 12:45,6.33,651,8.16,,2.6,110.9,13.66
12/26/14 13:00,6.46,651,8.17,,3,111.2,13.66
12/26/14 13:15,6.57,650,8.17,,3.4,111.4,13.64
12/26/14 13:30,6.68,649,8.17,,3.5,111.6,13.62
12/26/14 13:45,6.78,648,8.17,,3.3,111.5,13.59
12/26/14 14:00,6.87,648,8.18,,3.2,111.6,13.57
12/26/14 14:15,6.92,647,8.18,,3.1,111.3,13.51
12/26/14 14:30,6.98,647,8.18,,2.9,111.1,13.47
12/26/14 14:45,7.02,647,8.18,,3.2,110.9,13.42
12/26/14 15:00,7.07,647,8.18,,3.1,110.4,13.35
12/26/14 15:15,7.12,647,8.18,,3.2,110.2,13.31
12/26/14 15:30,7.16,647,8.18,,3.3,109.8,13.25
12/26/14 15:45,7.2,647,8.18,,3,109.1,13.16
12/26/14 16:00,7.24,647,8.17,,3.1,108.4,13.05
12/26/14 16:15,7.28,647,8.17,,3.1,107.3,12.91
12/26/14 16:30,7.31,647,8.16,,3,106.3,12.78
12/26/14 16:45,7.34,647,8.15,,3.2,105.1,12.63
12/26/14 17:00,7.37,647,8.14,,3.1,103.9,12.48
12/26/14 17:15,7.38,648,8.14,,3.4,102.9,12.35
12/26/14 17:30,7.38,648,8.13,,3.2,101.8,12.22
12/26/14 17:45,7.38,648,8.12,,3.3,100.9,12.11
12/26/14 18:00,7.35,648,8.11,,3.1,99.8,11.99
12/26/14 18:15,7.31,648,8.1,,3.1,98.8,11.88
12/26/14 18:30,7.25,648,8.09,,3.1,97.8,11.78
12/26/14 18:45,7.19,648,8.08,,2.9,96.9,11.68
12/26/14 19:00,7.14,649,8.07,,3,96.1,11.6
12/26/14 19:15,7.08,649,8.06,,2.8,95.4,11.53
12/26/14 19:30,7.02,649,8.06,,2.7,94.7,11.47
12/26/14 19:45,6.96,649,8.05,,2.7,94.2,11.42
12/26/14 20:00,6.89,649,8.04,,2.8,93.7,11.39
12/26/14 20:15,6.84,650,8.04,,2.8,93.4,11.36
12/26/14 20:30,6.79,650,8.03,,2.9,93.1,11.34
12/26/14 20:45,6.75,650,8.03,,2.7,92.8,11.31
12/26/14 21:00,6.72,650,8.03,,2.8,92.6,11.29
12/26/14 21:15,6.69,650,8.02,,3.1,92.4,11.28
12/26/14 21:30,6.64,650,8.02,,2.6,92.2,11.27
12/26/14 21:45,6.6,651,8.02,,2.7,92,11.26
12/26/14 22:00,6.56,651,8.01,,2.9,91.8,11.25
12/26/14 22:15,6.52,651,8.01,,2.9,91.7,11.24
12/26/14 22:30,6.5,651,8.01,,3.5,91.5,11.23
12/26/14 22:45,6.49,651,8.01,,4.4,91.4,11.22
12/26/14 23:00,6.49,651,8.01,,4.5,91.3,11.2
12/26/14 23:15,6.51,651,8.01,,4.4,91.3,11.2
12/26/14 23:30,6.52,651,8,,3.9,91.3,11.2
12/26/14 23:45,6.53,651,8,,3.9,91.3,11.19
12/27/14 0:00,6.54,652,8,,3.7,91.2,11.18
12/27/14 0:15,6.55,652,8,,3.9,91.2,11.18
12/27/14 0:30,6.56,652,8,,4,91.2,11.17
12/27/14 0:45,6.58,652,8,,3.9,91.2,11.16
12/27/14 1:00,6.6,651,8,,3.7,91.2,11.15
12/27/14 1:15,6.63,652,8,,3.6,91.1,11.14
12/27/14 1:30,6.66,651,8,,3.3,91.1,11.13
12/27/14 1:45,6.68,651,8,,3.4,91.1,11.12
12/27/14 2:00,6.71,651,8,,3,91,11.1
12/27/14 2:15,6.74,651,7.99,,3.3,90.9,11.09
12/27/14 2:30,6.76,651,7.99,,3.2,90.9,11.08
12/27/14 2:45,6.78,651,7.99,,3.1,90.9,11.07
12/27/14 3:00,6.8,651,7.99,,3.4,90.9,11.06
12/27/14 3:15,6.82,651,7.99,,2.9,90.8,11.05
12/27/14 3:30,6.84,651,7.99,,3,90.8,11.05
